 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),47072,33575,23679,20418,18741,9400,1202, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),61,30,3,3,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1023,237,326,452,285,255,59, 
 经营活动现金流入小计(万元),48156,33842,24008,20873,19026,9655,1262, 
 购买商品、接受劳务支付的现金(万元),34285,23033,15081,12812,12204,7595,2498, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6962,4687,3481,2304,1662,1062,470, 
 支付的各项税费(万元),3631,3079,2683,1880,1281,168,12, 
 支付的其他与经营活动有关的现金(万元),5687,3191,2730,2096,1512,998,755, 
 经营活动现金流出小计(万元),50566,33991,23974,19092,16659,9823,3735, 
 经营活动产生的现金流量净额(万元),-2410,-149,34,1781,2366,-169,-2474, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,--,--,--,50,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),6041,220,--,--,400,86,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6045,220,0,0,450,86,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5670,3140,5061,2144,526,744,1492, 
 投资所支付的现金(万元),--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),6000,--,--,--,400,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),11674,3140,5061,2144,926,744,1492, 
 投资活动产生的现金流量净额(万元),-5630,-2920,-5061,-2144,-476,-659,-1492, 
 吸收投资收到的现金(万元),2437,20745,--,1600,1600,--,1200, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),29477,30925,13900,5950,1210,2700,8500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,1000,--,1543,3570, 
 筹资活动现金流入小计(万元),31914,51670,13900,8550,2810,4243,13270, 
 偿还债务支付的现金(万元),22519,24448,6200,6960,3100,1600,2500, 
 分配股利、利润或偿付利息所支付的现金(万元),2246,1566,420,248,446,483,190, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1345,55,1240,--,2408,5200, 
 筹资活动现金流出小计(万元),24765,27360,6675,8448,3546,4492,7890, 
 筹资活动产生的现金流量净额(万元),7150,24311,7225,102,-736,-248,5380, 
 汇率变动对现金及现金等价物的影响(万元),31,-25,22,15,0,-0,--, 
 现金及现金等价物净增加额(万元),-859,21217,2220,-246,1154,-1076,1414, 
 加:期初现金及现金等价物余额(万元),24714,3497,1277,1524,370,1446,32, 
 期末现金及现金等价物余额(万元),23855,24714,3497,1277,1524,370,1446, 
 净利润(万元),6510,4457,4024,2853,1765,691,-1307, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),1298,318,514,279,71,202,56, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1359,788,554,536,516,484,228, 
 无形资产摊销(万元),60,60,59,34,26,26,26, 
 长期待摊费用摊销(万元),29,22,13,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1,--,--,--,-6,--,--, 
 固定资产报废损失(万元),17,0,58,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),1001,792,407,229,443,486,202, 
 投资损失(万元),-41,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-202,-56,-76,-39,-62,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),-3931,-1421,-868,-240,-268,-337,-991, 
 经营性应收项目的减少(万元),-19307,-5510,-6756,-2692,-1203,-3375,-3287, 
 经营性应付项目的增加(万元),10737,423,2115,828,1094,1655,2599, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),62,-22,-9,-9,-9,--,--, 
 经营活动产生现金流量净额(万元),-2410,-149,34,1781,2366,-169,-2474, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),23855,24714,3497,1277,1524,370,1446, 
 现金的期初余额(万元),24714,3497,1277,1524,370,1446,32, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-859,21217,2220,-246,1154,-1076,1414, 

