 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),130446,99052,82893,64191,60395,54046,45168,48581,40556,29705, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),470,356,627,796,34,42,--,15,47,22, 
 收到的其他与经营活动有关的现金(万元),2002,1899,1626,1240,689,1497,1255,230,177,184, 
 经营活动现金流入小计(万元),132918,101306,85146,66227,61118,55585,46423,48825,40779,29912, 
 购买商品、接受劳务支付的现金(万元),87479,60311,36615,31586,26262,25208,24059,25792,26312,15840, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23761,17803,13628,12443,10476,9329,6686,6144,3858,2778, 
 支付的各项税费(万元),9601,9731,8505,6453,6763,6759,4562,4739,3489,2920, 
 支付的其他与经营活动有关的现金(万元),10615,10443,8069,6739,6478,6171,5546,6432,3423,3084, 
 经营活动现金流出小计(万元),131455,98288,66817,57221,49979,47467,40852,43107,37083,24622, 
 经营活动产生的现金流量净额(万元),1463,3018,18329,9006,11140,8118,5571,5719,3697,5290, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,51, 
 取得投资收益所收到的现金(万元),13,219,--,--,--,--,--,--,9,42, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),100,139,1068,289,4,8,23,310,26,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,2050,--,--,--,--,--,--,--,76, 
 收到的其他与投资活动有关的现金(万元),8537,5980,322,8642,1370,--,317,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),8651,8388,1390,8931,1374,8,340,310,35,169, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11571,6943,5489,8264,8718,9411,4179,3383,6381,1395, 
 投资所支付的现金(万元),6700,3000,2000,5249,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),7494,31478,--,5064,4572,1734,1584,--,--,923, 
 支付的其他与投资活动有关的现金(万元),7069,6750,1800,--,8642,1370,--,78,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),32835,48171,9289,18577,21932,12515,5763,3460,6381,2317, 
 投资活动产生的现金流量净额(万元),-24184,-39783,-7899,-9646,-20558,-12508,-5423,-3151,-6346,-2148, 
 吸收投资收到的现金(万元),--,20548,313,3131,155,--,32529,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,98,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),111148,39523,29383,26920,13006,10300,13000,16000,15703,9548, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),7021,2832,713,407,--,--,131,--,--,1120, 
 筹资活动现金流入小计(万元),118168,62903,30409,30458,13161,10300,45660,16000,15703,10668, 
 偿还债务支付的现金(万元),58788,22683,31850,20610,12275,12650,17000,15653,9448,9555, 
 分配股利、利润或偿付利息所支付的现金(万元),8970,4982,3615,3471,2748,2174,2062,3656,605,4524, 
 其中：子公司支付给少数股东的股利、利润(万元),--,98,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),11791,4394,1224,280,683,--,--,35,96,340, 
 筹资活动现金流出小计(万元),79548,32058,36689,24361,15706,14824,19062,19345,10149,14419, 
 筹资活动产生的现金流量净额(万元),38620,30845,-6281,6098,-2545,-4524,26598,-3345,5554,-3751, 
 汇率变动对现金及现金等价物的影响(万元),263,-193,160,238,22,-82,-13,-35,-35,-9, 
 现金及现金等价物净增加额(万元),16162,-6112,4310,5695,-11942,-8996,26733,-812,2870,-619, 
 加:期初现金及现金等价物余额(万元),14224,20336,16027,10331,22273,31269,4536,5347,2478,3096, 
 期末现金及现金等价物余额(万元),30386,14224,20336,16027,10331,22273,31269,4536,5347,2478, 
 净利润(万元),391,16768,14744,11327,9110,9130,7425,6246,6361,4480, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2044,1254,430,-644,355,597,505,274,153,114, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5902,3511,3265,2168,1447,1428,1004,887,844,825, 
 无形资产摊销(万元),2815,1302,375,316,273,230,189,199,47,47, 
 长期待摊费用摊销(万元),55,3,1,--,--,--,--,--,4,2, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),96,23,-1284,-77,8,9,18,-1,-0,1, 
 固定资产报废损失(万元),2,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),5634,1654,1079,888,727,708,940,931,643,453, 
 投资损失(万元),-118,-195,-122,--,--,--,--,--,-9,-19, 
 递延所得税资产减少(万元),-1171,-178,-85,105,-99,-105,-58,-53,-9,-39, 
 递延所得税负债增加(万元),-447,-136,-22,-82,-3,-27,--,--,--,--, 
 存货的减少(万元),-6694,-9940,-1158,969,-1775,-447,-1379,-233,-2085,-664, 
 经营性应收项目的减少(万元),-9624,-13550,-10442,-9104,-5353,-4566,-5289,-476,-4483,-2127, 
 经营性应付项目的增加(万元),2576,2504,11549,3141,6450,1161,2216,-2055,2233,2217, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),1463,3018,18329,9006,11140,8118,5571,5719,3697,5290, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),30386,14224,20336,16027,10331,22273,31269,4536,5347,2478, 
 现金的期初余额(万元),14224,20336,16027,10331,22273,31269,4536,5347,2478,3096, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),16162,-6112,4310,5695,-11942,-8996,26733,-812,2870,-619, 

