 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),17108,16274,14563,11045,6115,3241,913,134, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1603,790,339,49,318,195,114,70, 
 经营活动现金流入小计(万元),18712,17064,14903,11093,6433,3436,1028,203, 
 购买商品、接受劳务支付的现金(万元),3652,3751,2187,1730,1989,1379,513,68, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4442,3716,2763,1753,702,306,108,28, 
 支付的各项税费(万元),1756,2280,1707,1815,928,379,68,10, 
 支付的其他与经营活动有关的现金(万元),3494,2668,2359,1293,1143,742,236,147, 
 经营活动现金流出小计(万元),13345,12415,9017,6591,4762,2806,924,252, 
 经营活动产生的现金流量净额(万元),5367,4650,5886,4502,1671,630,103,-48, 
 收回投资所收到的现金(万元),29000,14500,10000,18280,--,--,--,--, 
 取得投资收益所收到的现金(万元),297,145,54,71,--,--,--,--, 
