 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),124433,121254,59466,43578,45431,37789,37505,33806, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3486,2860,2490,2197,2133,1698,1774,1448, 
 收到的其他与经营活动有关的现金(万元),2330,2100,2166,2832,4617,3789,3291,2568, 
 经营活动现金流入小计(万元),130249,126213,64121,48608,52181,43277,42570,37822, 
 购买商品、接受劳务支付的现金(万元),44082,43796,18390,15633,17877,14525,17369,17278, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),42756,42678,20834,16609,15351,13262,10781,7655, 
 支付的各项税费(万元),12524,10525,5464,4900,4884,3309,4702,3206, 
 支付的其他与经营活动有关的现金(万元),13918,11801,7534,9619,8577,7474,7289,6062, 
 经营活动现金流出小计(万元),113280,108800,52223,46760,46690,38571,40141,34201, 
 经营活动产生的现金流量净额(万元),16970,17413,11899,1847,5491,4706,2429,3620, 
 收回投资所收到的现金(万元),--,--,--,--,88,--,--,--, 
 取得投资收益所收到的现金(万元),271,116,--,0,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),557,92,5,1,4,1221,3,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),2500,18384,14156,317,98,61,64,57, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3328,18592,14161,317,189,1282,67,59, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11171,4942,11443,5692,1367,5805,537,1346, 
 投资所支付的现金(万元),7860,15250,2650,500,437,110,200,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,9173,5476,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,2231,5000,13300,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),19031,31596,24569,19492,1804,5915,737,1346, 
 投资活动产生的现金流量净额(万元),-15703,-13004,-10408,-19175,-1614,-4633,-670,-1287, 
 吸收投资收到的现金(万元),1093,6187,1994,32009,--,75,--,2200, 
