 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),155089,136622,83645,53539,59003,40535,40824,33678, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2812,4192,2459,9306,656,1070,2308,825, 
 经营活动现金流入小计(万元),157901,140814,86104,62845,59660,41605,43132,34503, 
 购买商品、接受劳务支付的现金(万元),72899,65189,36948,29538,27872,13233,17449,14389, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),52847,34680,24670,18108,15999,12826,10950,8284, 
 支付的各项税费(万元),10170,9595,10541,3174,3734,3765,2845,3845, 
 支付的其他与经营活动有关的现金(万元),13063,13395,4579,6480,3028,2136,1347,2239, 
 经营活动现金流出小计(万元),148979,122859,76739,57300,50633,31960,32591,28757, 
 经营活动产生的现金流量净额(万元),8922,17954,9365,5545,9027,9645,10540,5746, 
 收回投资所收到的现金(万元),--,243,320,800,--,--,4353,3244, 
 取得投资收益所收到的现金(万元),--,2740,716,400,--,--,24,204, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),167,144,21,15,5,--,6,21, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,100,--,--,--,1459, 
 收到的其他与投资活动有关的现金(万元),21934,12811,--,--,137,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),22102,15938,1057,1315,143,0,4382,4928, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4284,7633,5150,11448,10990,5284,4706,2926, 
 投资所支付的现金(万元),2086,2910,1410,--,163,--,--,2600, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),14776,11540,6176,28477,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),2156,7050,49795,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),23303,29134,62531,39925,11153,5284,4706,5526, 
 投资活动产生的现金流量净额(万元),-1201,-13196,-61474,-38609,-11010,-5284,-324,-598, 
 吸收投资收到的现金(万元),16,--,58290,4437,42907,229,60,1312, 
 其中：子公司吸收少数股东投资收到的现金(万元),16,--,--,--,--,229,60,20, 
 取得借款收到的现金(万元),--,--,3000,24518,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2543,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),2559,0,61290,28955,42907,229,60,1312, 
 偿还债务支付的现金(万元),--,--,27518,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),8294,3706,4796,3918,5168,3168,2073,4784, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,168,73,284, 
 支付其他与筹资活动有关的现金(万元),5173,80,1861,--,220,--,13,251, 
 筹资活动现金流出小计(万元),13467,3785,34175,3918,5387,3168,2086,5034, 
 筹资活动产生的现金流量净额(万元),-10908,-3785,27114,25037,37520,-2939,-2026,-3723, 
 汇率变动对现金及现金等价物的影响(万元),-0,-1,-0,-2,0,0,3,-1, 
 现金及现金等价物净增加额(万元),-3187,971,-24995,-8030,35537,1423,8194,1424, 
 加:期初现金及现金等价物余额(万元),21663,20691,45686,53716,18180,16756,8562,7139, 
 期末现金及现金等价物余额(万元),18476,21663,20691,45686,53716,18180,16756,8562, 
 净利润(万元),17907,16240,12622,6905,9415,8726,8424,6709, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),4612,716,1520,1316,-235,938,213,156, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2325,2175,2079,614,478,457,440,355, 
 无形资产摊销(万元),543,509,504,359,283,360,351,295, 
 长期待摊费用摊销(万元),751,499,204,31,13,12,4,1, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
