 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),171712,157803,143476,139286,133856,118793,104782,91774, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),115,261,232,16,117,377,--,--, 
 收到的其他与经营活动有关的现金(万元),2008,1926,845,1009,797,463,496,4795, 
 经营活动现金流入小计(万元),173835,159989,144553,140310,134770,119633,105278,96570, 
 购买商品、接受劳务支付的现金(万元),148356,140704,131246,126643,116159,103355,90556,81282, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9472,7804,5794,5006,4465,4261,3697,2905, 
 支付的各项税费(万元),4458,3482,3799,4168,4092,3304,3430,2536, 
 支付的其他与经营活动有关的现金(万元),7785,5612,3260,2536,2234,2254,1985,6869, 
 经营活动现金流出小计(万元),170071,157602,144098,138353,126950,113173,99668,93593, 
 经营活动产生的现金流量净额(万元),3764,2387,455,1957,7820,6460,5609,2977, 
 收回投资所收到的现金(万元),20000,--,--,150,--,10,--,--, 
 取得投资收益所收到的现金(万元),178,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),305,1,218,7,2,13,--,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),110,74,440,944,109,109,490,1800, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),20593,75,658,1101,110,132,490,1810, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5667,17124,9502,6451,772,912,4043,6084, 
 投资所支付的现金(万元),40000,--,--,28,--,--,30,160, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,261,--,465,100,100,100,200, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),45667,17386,9502,6945,872,1012,4173,6444, 
 投资活动产生的现金流量净额(万元),-25074,-17311,-8844,-5844,-762,-880,-3683,-4634, 
 吸收投资收到的现金(万元),613,25,147,22533,--,--,--,9600, 
 其中：子公司吸收少数股东投资收到的现金(万元),613,25,147,--,--,--,--,--, 
 取得借款收到的现金(万元),40964,47519,14000,11250,12800,16500,23300,27300, 
 发行债券收到的现金(万元),21965,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),225,--,1000,--,--,--,--,--, 
 筹资活动现金流入小计(万元),63767,47544,15147,33783,12800,16500,23300,36900, 
 偿还债务支付的现金(万元),36914,30605,9450,18100,15300,16000,21800,31166, 
 分配股利、利润或偿付利息所支付的现金(万元),3145,2527,2053,2179,2848,2488,1057,827, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),381,1038,--,--,113,132,150,40, 
 筹资活动现金流出小计(万元),40440,34170,11503,20279,18261,18620,23007,32033, 
 筹资活动产生的现金流量净额(万元),23326,13373,3644,13504,-5461,-2120,293,4867, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),2016,-1551,-4745,9617,1597,3460,2219,3210, 
 加:期初现金及现金等价物余额(万元),16755,18306,23051,13434,11836,8377,6157,2947, 
 期末现金及现金等价物余额(万元),18771,16755,18306,23051,13434,11836,8377,6157, 
