 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),114616,99371,124648,128779,180271,130739,156113,130513,198800,155948,122249, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),7156,9244,5613,4124,5941,1923,6170,5306,2651,2444,1940, 
 收到的其他与经营活动有关的现金(万元),1663,4497,2663,1979,2798,2181,3353,1618,5921,2326,1210, 
 经营活动现金流入小计(万元),123435,113112,132924,134882,189010,134843,165635,137437,207371,160718,125399, 
 购买商品、接受劳务支付的现金(万元),90164,73784,65788,84295,126750,100198,152274,163917,145416,91166,80143, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16582,18400,16946,15438,11842,7250,9165,14987,13534,10232,6704, 
 支付的各项税费(万元),2810,6724,5021,5835,4311,2280,3873,5371,12347,10997,5387, 
 支付的其他与经营活动有关的现金(万元),5651,7513,8556,3617,14068,4776,8720,10625,14062,19087,20605, 
 经营活动现金流出小计(万元),115207,106421,96311,109184,156971,114504,174032,194899,185358,131481,112838, 
 经营活动产生的现金流量净额(万元),8228,6691,36613,25697,32039,20340,-8397,-57462,22014,29237,12561, 
 收回投资所收到的现金(万元),--,--,--,--,896,3580,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),698,154,302,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1300,686,123,10,409,43,22,16,25,--,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,2000,8164,-681,--,--, 
 收到的其他与投资活动有关的现金(万元),24003,2000,22000,--,--,--,2300,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),26001,2841,22425,10,1306,3623,4322,8180,-656,0,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),67472,28108,9316,6884,9687,8653,12974,25072,26207,25104,12258, 
 投资所支付的现金(万元),--,100,--,--,4463,--,1836,460,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,507,--,--,--,--,-306,--,79,75, 
 支付的其他与投资活动有关的现金(万元),10603,27522,10022,14028,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),78076,55731,19845,20912,14150,8653,14810,25226,26207,25183,12332, 
 投资活动产生的现金流量净额(万元),-52074,-52890,2579,-20902,-12844,-5030,-10488,-17046,-26863,-25183,-12330, 
 吸收投资收到的现金(万元),--,147,--,--,--,--,--,108678,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,147,--,--,--,--,--,250,--,--,--, 
 取得借款收到的现金(万元),95791,72801,43347,72548,70703,103801,114289,123101,58035,38452,31852, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,6906,2669,8583,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),95791,79854,46017,81131,70703,103801,114289,231778,58035,38452,31852, 
 偿还债务支付的现金(万元),68069,39169,72911,84010,88801,101955,91210,100032,36329,36036,29076, 
 分配股利、利润或偿付利息所支付的现金(万元),4845,2371,4382,7107,4910,5744,5246,3144,7656,730,1206, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,7275,7217,2861,70,--,--,728,--,--,--, 
 筹资活动现金流出小计(万元),72914,48815,84510,93978,93781,107698,96457,103904,43985,36766,30282, 
 筹资活动产生的现金流量净额(万元),22877,31039,-38493,-12847,-23077,-3898,17833,127875,14049,1686,1570, 
 汇率变动对现金及现金等价物的影响(万元),123,-755,1694,1169,-6,-24,-53,-28,-107,-151,44, 
 现金及现金等价物净增加额(万元),-20846,-15915,2393,-6883,-3889,11388,-1104,53339,9093,5590,1845, 
 加:期初现金及现金等价物余额(万元),59218,75133,72739,79623,83511,72123,73227,19889,10796,5207,3361, 
 期末现金及现金等价物余额(万元),38372,59218,75133,72739,79623,83511,72123,73227,19889,10796,5207, 
 净利润(万元),-6628,201,11628,12838,9326,2002,1113,16519,31615,33247,15819, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-7944,784,7509,759,-373,3618,5891,2160,751,1755,1168, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),11160,12581,11871,11539,10108,9555,8768,7912,6525,4140,2417, 
 无形资产摊销(万元),521,490,315,281,219,171,167,213,131,117,80, 
 长期待摊费用摊销(万元),8,40,39,59,51,--,--,--,21,37,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),1360,255,859,739,343,-24,60,-632,-15,--,5, 
 固定资产报废损失(万元),82,47,--,--,--,--,0,10,1,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),2591,3171,852,2416,4928,5858,5233,3112,1498,773,1141, 
 投资损失(万元),-1062,-365,174,-360,53,235,-503,-7588,-117,28,--, 
 递延所得税资产减少(万元),-1255,-58,-998,-425,458,-386,-629,-150,-158,-343,-392, 
 递延所得税负债增加(万元),-119,-115,-74,-56,--,--,--,0,--,--,-7, 
 存货的减少(万元),2592,-1579,-3906,-2158,816,585,-1743,-11378,-6938,-5621,-10072, 
 经营性应收项目的减少(万元),-6326,-4955,3191,-5259,-1559,-3450,-5551,-37984,-45628,-25584,-12670, 
 经营性应付项目的增加(万元),13247,-3738,5131,5294,7668,2176,-21201,-29655,34327,21283,15211, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-68,22,28,--,--,--,--,--,-594,-140, 
 经营活动产生现金流量净额(万元),8228,6691,36613,25697,32039,20340,-8397,-57462,22014,29237,12561, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),38372,59218,75133,72739,79623,83511,72123,73227,19889,10796,5207, 
 现金的期初余额(万元),59218,75133,72739,79623,83511,72123,73227,19889,10796,5207,3361, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-20846,-15915,2393,-6883,-3889,11388,-1104,53339,9093,5590,1845, 

