 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),83666,59834,50225,42431,47785,49954,47566, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3746,2568,3553,2786,1111,899,2274, 
 经营活动现金流入小计(万元),87412,62402,53778,45218,48896,50854,49839, 
 购买商品、接受劳务支付的现金(万元),54406,73137,32924,24779,26355,33424,27185, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4613,3656,2999,2728,2688,2650,1949, 
 支付的各项税费(万元),5105,5287,4810,5149,5189,4363,3971, 
 支付的其他与经营活动有关的现金(万元),10030,5761,4580,4069,3757,4613,3398, 
 经营活动现金流出小计(万元),74154,87841,45312,36725,37988,45050,36503, 
 经营活动产生的现金流量净额(万元),13258,-25439,8466,8493,10908,5803,13336, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,363, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,--,--,283,322,5,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,955,5,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2,0,955,288,322,5,363, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13835,8089,4540,4708,9967,5552,5710, 
 投资所支付的现金(万元),500,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,35,1070,285,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),14335,8089,4575,5778,10252,5552,5710, 
 投资活动产生的现金流量净额(万元),-14333,-8089,-3620,-5490,-9930,-5547,-5347, 
 吸收投资收到的现金(万元),--,55736,--,--,21,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),11000,15000,4000,5500,6800,7600,9598, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,120,--,--, 
 筹资活动现金流入小计(万元),11000,70736,4000,5500,6941,7600,9598, 
 偿还债务支付的现金(万元),15000,4000,5500,6500,6105,6795,17133, 
 分配股利、利润或偿付利息所支付的现金(万元),2376,1663,1281,782,1896,1168,1064, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),163,522,--,--,--,120,40, 
 筹资活动现金流出小计(万元),17539,6184,6781,7282,8001,8083,18238, 
 筹资活动产生的现金流量净额(万元),-6539,64551,-2781,-1782,-1060,-483,-8640, 
 汇率变动对现金及现金等价物的影响(万元),2,-0,--,--,--,--,-2, 
 现金及现金等价物净增加额(万元),-7612,31024,2065,1222,-82,-227,-652, 
 加:期初现金及现金等价物余额(万元),36144,5121,3056,1835,1917,2143,2796, 
 期末现金及现金等价物余额(万元),28532,36144,5121,3056,1835,1917,2143, 
 净利润(万元),12510,10453,13279,8225,10069,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),261,712,302,5,163,--,--, 
