 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),313130,306227,245283,235897,289667,273363,288467,233791,163339,96653, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),351,45,66,108,77,29,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2979,3271,2912,1909,1384,3515,2580,3007,6276,4209, 
 经营活动现金流入小计(万元),316461,309543,248261,237915,291129,276906,291047,236798,169615,100862, 
 购买商品、接受劳务支付的现金(万元),183569,171980,115038,112582,165365,150925,154867,152552,94787,63771, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),32344,30352,28272,27050,26815,25173,23409,19359,15420,11228, 
 支付的各项税费(万元),22369,22344,22111,24824,24406,25584,25253,21226,16910,10532, 
 支付的其他与经营活动有关的现金(万元),28455,27505,23924,23477,32398,25904,27324,30177,18882,18244, 
 经营活动现金流出小计(万元),266737,252181,189344,187933,248983,227586,230853,223314,145999,103776, 
 经营活动产生的现金流量净额(万元),49724,57362,58917,49982,42146,49320,60194,13484,23616,-2913, 
 收回投资所收到的现金(万元),15000,48000,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),172,391,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),207,1103,121,91,67,289,18,13,14,63, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,2403, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15379,49494,121,91,67,289,18,13,14,2466, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),47584,46016,22267,14259,24189,61046,63469,51818,58858,36600, 
 投资所支付的现金(万元),10000,43000,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,7657,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,10000,--,--,--,--,3153,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),57584,89016,32267,14259,24189,61046,63469,62628,58858,36600, 
 投资活动产生的现金流量净额(万元),-42205,-39523,-32146,-14168,-24122,-60757,-63451,-62615,-58843,-34134, 
 吸收投资收到的现金(万元),--,--,--,30110,--,--,600,13259,17884,12000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,600,20,49,--, 
 取得借款收到的现金(万元),190650,148000,139400,158900,144800,162550,151215,110585,58350,97776, 
 发行债券收到的现金(万元),--,--,--,--,29730,19820,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,10000,--,--,--,7200,20000, 
 筹资活动现金流入小计(万元),190650,148000,139400,189010,184530,182370,151815,123844,83434,129776, 
 偿还债务支付的现金(万元),177700,153100,165200,171101,176021,146211,128461,51261,52111,69209, 
 分配股利、利润或偿付利息所支付的现金(万元),13651,11015,13576,14381,19482,16796,18674,13507,6995,8691, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,463,251,--, 
 支付其他与筹资活动有关的现金(万元),1988,2603,2484,2325,874,22000,--,--,3000,2000, 
 筹资活动现金流出小计(万元),193339,166718,181260,187808,196377,185007,147135,64768,62106,79900, 
 筹资活动产生的现金流量净额(万元),-2689,-18718,-41860,1202,-11847,-2637,4680,59076,21328,49876, 
 汇率变动对现金及现金等价物的影响(万元),25,-146,-28,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),4855,-1025,-15117,37016,6176,-14074,1422,9945,-13899,12828, 
 加:期初现金及现金等价物余额(万元),34633,35658,50775,13759,7583,21657,20234,10289,24188,11360, 
