 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),253725,203361,136990,118222,121348,122965,125845,137357, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),10475,7625,5644,7104,6580,10111,11029,12657, 
 收到的其他与经营活动有关的现金(万元),7619,1905,1471,1205,885,1166,3144,1785, 
 经营活动现金流入小计(万元),271818,212891,144105,126531,128814,134242,140018,151799, 
 购买商品、接受劳务支付的现金(万元),189833,156542,101222,87614,91515,105443,107255,118329, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23787,19416,12394,11478,9991,9647,9679,9565, 
 支付的各项税费(万元),9496,10125,5458,4151,4222,4199,3452,2145, 
 支付的其他与经营活动有关的现金(万元),19262,19599,10548,8641,7826,8884,9065,10208, 
 经营活动现金流出小计(万元),242379,205682,129623,111884,113554,128173,129451,140247, 
 经营活动产生的现金流量净额(万元),29440,7209,14482,14647,15260,6069,10567,11553, 
 收回投资所收到的现金(万元),488,975,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),13,488,549,450,390,1062,1181,828, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),535,376,242,68,112,19,123,27, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,356,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),2511,27314,44394,33424,1740,1164,179,55, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3547,29153,45541,33942,2242,2244,1483,910, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10388,11110,11080,5902,3397,3114,6351,5041, 
 投资所支付的现金(万元),11900,1740,--,--,--,--,--,1460, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,21600,--,--,--,0,--,--, 
 支付的其他与投资活动有关的现金(万元),3824,16692,27764,50083,153,1840,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),26112,51142,38843,55985,3550,4954,6351,6501, 
 投资活动产生的现金流量净额(万元),-22565,-21989,6698,-22043,-1308,-2709,-4868,-5591, 
 吸收投资收到的现金(万元),--,30212,--,32669,60,191,--,1350, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,100,--,200,60,191,--,--, 
 取得借款收到的现金(万元),35310,2880,--,6949,3337,24473,19193,9949, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,2554,--,--,220,--,--, 
 筹资活动现金流入小计(万元),35310,33092,2554,39619,3397,24884,19193,11299, 
 偿还债务支付的现金(万元),26190,7500,2909,11755,12105,17906,26042,9390, 
 分配股利、利润或偿付利息所支付的现金(万元),10301,10921,4308,4362,3184,3128,1325,1514, 
 其中：子公司支付给少数股东的股利、利润(万元),257,97,75,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),256,136,--,1948,60,220,--,--, 
 筹资活动现金流出小计(万元),36747,18557,7217,18066,15348,21254,27367,10904, 
 筹资活动产生的现金流量净额(万元),-1437,14535,-4663,21553,-11951,3630,-8174,395, 
 汇率变动对现金及现金等价物的影响(万元),198,551,180,-363,-342,-32,2,-7, 
 现金及现金等价物净增加额(万元),5636,306,16698,13793,1659,6958,-2473,6350, 
 加:期初现金及现金等价物余额(万元),57957,57651,40953,27160,25501,18543,21016,14665, 
 期末现金及现金等价物余额(万元),63593,57957,57651,40953,27160,25501,18543,21016, 
 净利润(万元),19959,16639,14519,10926,8324,8574,7217,7535, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),3270,1418,489,544,351,178,80,35, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4362,3341,2727,2403,2379,2206,2030,1723, 
 无形资产摊销(万元),736,617,250,189,199,204,181,117, 
 长期待摊费用摊销(万元),356,215,258,316,255,94,67,73, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-16,-39,-50,-47,-2,-12,-21,-1, 
 固定资产报废损失(万元),0,-0,--,--,--,--,--,--, 
 公允价值变动损失(万元),999,-594,394,-471,1180,-666,454,-291, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),-308,2330,-1912,360,865,777,908,988, 
 投资损失(万元),1038,22,-527,-465,-55,-673,-705,-1435, 
 递延所得税资产减少(万元),-751,-231,-51,10,182,-268,3,1, 
 递延所得税负债增加(万元),180,29,--,--,-105,100,-68,44, 
 存货的减少(万元),-12952,-29395,-4080,2335,5660,-6705,2648,-1779, 
 经营性应收项目的减少(万元),-23347,-30622,-5097,-4148,-6204,-570,2378,-1260, 
 经营性应付项目的增加(万元),34293,42585,7562,2695,2232,2830,-4605,5681, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),1623,894,--,--,--,--,--,121, 
 经营活动产生现金流量净额(万元),29440,7209,14482,14647,15260,6069,10567,11553, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),63593,57957,57651,40953,27160,25501,18543,21016, 
 现金的期初余额(万元),57957,57651,40953,27160,25501,18543,21016,14665, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5636,306,16698,13793,1659,6958,-2473,6350, 

