 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),41870,34057,33620,28231,42293,21629,23449,26569,23207,15196,11880, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),720,354,433,67,--,119,675,540,664,470,408, 
 收到的其他与经营活动有关的现金(万元),2523,881,829,2385,1055,1806,2120,1216,497,832,398, 
 经营活动现金流入小计(万元),45113,35293,34883,30684,43348,23553,26243,28325,24368,16498,12686, 
 购买商品、接受劳务支付的现金(万元),26055,20434,22937,21040,26659,19428,18224,16621,16747,9506,9886, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5622,6109,5496,5047,4204,2944,2154,1885,1373,802,661, 
 支付的各项税费(万元),2881,2946,2503,2782,3267,2828,2593,1951,1752,743,612, 
 支付的其他与经营活动有关的现金(万元),2513,3215,3442,2784,2438,2746,2444,1915,1976,1085,1135, 
 经营活动现金流出小计(万元),37071,32705,34379,31654,36568,27947,25415,22372,21848,12136,12294, 
 经营活动产生的现金流量净额(万元),8042,2588,504,-970,6780,-4394,828,5953,2520,4362,392, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,500,--,--, 
 取得投资收益所收到的现金(万元),914,--,--,--,--,--,--,--,2,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,2,--,--,0,5,0,7,366,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),86148,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),87065,2,0,0,0,5,0,7,868,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8932,3873,6234,3976,4246,8397,8042,7575,1842,2862,2704, 
 投资所支付的现金(万元),--,500,--,400,--,--,--,--,500,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,6408,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),80900,23600,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),89832,27973,6234,4376,4246,14804,8042,7575,2342,2862,2704, 
 投资活动产生的现金流量净额(万元),-2767,-27971,-6234,-4376,-4245,-14800,-8041,-7568,-1474,-2862,-2704, 
 吸收投资收到的现金(万元),--,44902,259,1234,680,--,--,35400,4229,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,150,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),11000,34095,23042,18584,19289,11095,2000,15500,4500,3000,3750, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),223,174,412,822,1504,1351,1223,522,1505,289,12, 
