 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),396567,421861,352904,275373,211856,192566,197362,215929,184035,43242, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2526,333,629,1088,431,111,--,499,--,30, 
 收到的其他与经营活动有关的现金(万元),23587,1065,2450,3675,4114,1057,4330,1487,813,84, 
 经营活动现金流入小计(万元),422680,423260,355983,280136,216401,193734,201691,217915,184848,43356, 
 购买商品、接受劳务支付的现金(万元),364208,347324,277241,197329,171299,125505,132849,154403,134937,32501, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),17209,14945,12360,11784,7245,5723,4751,3630,1956,965, 
 支付的各项税费(万元),14413,23819,27446,20627,22742,16590,26499,26481,16530,2960, 
 支付的其他与经营活动有关的现金(万元),9893,12876,9427,8801,5128,5220,5841,6111,4633,2663, 
 经营活动现金流出小计(万元),405723,398963,326474,238541,206414,153037,169940,190624,158056,39089, 
 经营活动产生的现金流量净额(万元),16957,24296,29509,41595,9987,40697,31751,27291,26792,4267, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),5789,4615,5316,7979,1092,864,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),32,34,1240,29,35,587,27,4,3,626, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),724173,1007652,1191046,476876,1013,729,586,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),729993,1012301,1197603,484885,2140,2180,613,4,3,626, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),19551,20466,28326,11446,6499,10450,9734,7156,7771,7869, 
 投资所支付的现金(万元),--,--,432,--,1000,--,--,--,--,--, 
