 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),--,41417,37452,45657,57013,70026,75941,75507,58142,52222,49002, 
 客户存款和同业存放款项净增加额(万元),42528,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),100,--,28,56,144,444,105,231,164,134,93, 
 收到的其他与经营活动有关的现金(万元),1731,1211,601,717,1534,910,858,1028,775,574,1300, 
 经营活动现金流入小计(万元),44359,42628,38081,46431,58690,71381,76904,76766,59081,52931,50396, 
 购买商品、接受劳务支付的现金(万元),26664,25973,20585,25725,33914,43404,45317,55474,37567,28679,31414, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8305,8756,8139,9772,12585,13686,11840,9358,7275,6565,6014, 
 支付的各项税费(万元),2545,3499,2915,2818,3297,6802,6333,5419,3780,3710,3727, 
 支付的其他与经营活动有关的现金(万元),11590,5397,5089,5364,10388,12822,12570,10189,6660,5466,5047, 
 经营活动现金流出小计(万元),49104,43625,36728,43679,60184,76715,76061,80440,55283,44420,46202, 
 经营活动产生的现金流量净额(万元),-4745,-997,1353,2751,-1494,-5334,843,-3674,3798,8511,4193, 
 收回投资所收到的现金(万元),7,--,1435,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,300,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,10,27,9693,3,1,0,1,2,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,60,7352,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),676,--,281,1665,164,8928,--,2088,1780,883,745, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),694,370,9094,11358,167,8929,0,2089,1782,883,745, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),295,688,280,1415,2844,4399,6157,5104,1743,811,1289, 
 投资所支付的现金(万元),2400,11640,--,--,--,--,--,1700,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),340,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),420,--,--,--,1500,8600,468,1975,2088,1780,883, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),3455,12328,280,1415,4344,12999,6625,8779,3831,2591,2172, 
 投资活动产生的现金流量净额(万元),-2761,-11959,8814,9943,-4177,-4070,-6625,-6690,-2050,-1708,-1427, 
 吸收投资收到的现金(万元),--,--,--,--,--,98,1700,36082,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,98,--,--,--,--,--, 
 取得借款收到的现金(万元),--,11000,5500,25400,29400,28910,17250,12450,9950,8000,12518, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,14528,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,25528,5500,25400,29400,29008,18950,48532,9950,8000,12518, 
 偿还债务支付的现金(万元),--,11000,11500,37500,22300,23910,19650,9000,9000,10000,12398, 
 分配股利、利润或偿付利息所支付的现金(万元),--,277,270,1017,1266,1773,1899,4126,386,905,967, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,7208,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,18485,11770,38517,23566,25683,21549,13126,9386,10905,13365, 
 筹资活动产生的现金流量净额(万元),0,7043,-6270,-13117,5834,3325,-2599,35406,564,-2905,-847, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-7507,-5913,3897,-422,163,-6078,-8381,25042,2313,3897,1920, 
 加:期初现金及现金等价物余额(万元),21012,26924,23027,23449,23286,29364,37746,12703,10391,6493,4574, 
 期末现金及现金等价物余额(万元),13505,21012,26924,23027,23449,23286,29364,37746,12703,10391,6493, 
 净利润(万元),-19298,-3381,653,1137,-10308,580,4016,5283,4216,3266,2766, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),4933,5277,1829,3631,4066,1109,689,844,8,-103,182, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),559,581,986,1478,1498,1497,1115,869,885,815,821, 
 无形资产摊销(万元),53,90,128,161,163,136,86,53,41,40,39, 
 长期待摊费用摊销(万元),292,330,690,665,843,888,266,25,3,17,25, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-9,85,-1045,-4448,16,1,-0,37,0,-0,1, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,277,258,991,1281,849,898,465,388,410,617, 
 投资损失(万元),-7,-351,-2909,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,--,--,--,1593,-302,-624,-215,-111,-32,-51, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,-5,-94,-81,-83, 
 存货的减少(万元),-3003,-3911,918,-2419,-1085,-4671,-6086,-6506,-1917,921,-12, 
 经营性应收项目的减少(万元),-3447,-1442,-14,2366,4395,-3186,140,-6090,-398,967,-516, 
 经营性应付项目的增加(万元),15182,1447,-139,-810,-3957,-2236,342,1567,776,2290,404, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-4745,-997,1353,2751,-1494,-5334,843,-3674,3798,8511,4193, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),13505,21012,26924,23027,23449,23286,29364,37746,12703,10391,6493, 
 现金的期初余额(万元),21012,26924,23027,23449,23286,29364,37746,12703,10391,6493,4574, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7507,-5913,3897,-422,163,-6078,-8381,25042,2313,3897,1920, 

