 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),138595,201057,201918,171307,167047,24100,16827,18205,21214,18560,13889,13577, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,157,152,149,82,--,--,--, 
 收到的其他与经营活动有关的现金(万元),15996,19587,91796,13877,8416,1770,1468,1997,2519,2638,863,1411, 
 经营活动现金流入小计(万元),154591,220645,293714,185184,175463,26027,18447,20351,23815,21198,14752,14988, 
 购买商品、接受劳务支付的现金(万元),125556,213434,197567,143565,147186,17643,15606,16412,12218,11318,8584,6564, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8382,10467,8717,7826,7136,3852,3085,2388,1807,1464,1268,1080, 
 支付的各项税费(万元),7000,16555,20676,18655,12705,869,609,741,2371,839,1101,952, 
 支付的其他与经营活动有关的现金(万元),16770,33465,62382,17550,13850,1672,2026,2961,2128,1647,1111,687, 
 经营活动现金流出小计(万元),157707,273920,289341,187596,180878,24036,21326,22502,18523,15268,12063,9283, 
 经营活动产生的现金流量净额(万元),-3116,-53275,4373,-2412,-5415,1991,-2879,-2152,5292,5930,2689,5705, 
 收回投资所收到的现金(万元),--,15050,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,54,5077,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7991,--,--,8,--,0,--,11,2,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,6000,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7991,15104,5077,8,6000,0,0,11,2,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),21,254,141,918,80,7625,7888,10368,3488,1455,6788,9749, 
 投资所支付的现金(万元),--,16450,370,--,2160,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,2644,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,582,1010,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),21,16704,511,1500,3251,7625,10532,10368,3488,1455,6788,9749, 
 投资活动产生的现金流量净额(万元),7970,-1600,4566,-1492,2749,-7625,-10532,-10357,-3486,-1455,-6788,-9749, 
 吸收投资收到的现金(万元),--,--,--,--,--,40,245,--,40056,--,--,2505, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,40,245,--,--,--,--,--, 
