 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),43394,45964,61478,53466,44444,43714,60465,61078,61345,44461, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),342,743,342,646,69,81,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),5034,3715,2923,2944,1717,1133,662,1825,295,304, 
 经营活动现金流入小计(万元),48770,50422,64742,57055,46230,44928,61127,62902,61640,44766, 
 购买商品、接受劳务支付的现金(万元),19256,21871,25804,25024,15653,19232,40859,39133,39558,27567, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16320,16071,14561,12835,10200,8857,7110,6411,4600,3489, 
 支付的各项税费(万元),3255,5127,4390,4147,4133,4738,5494,6196,4585,3281, 
 支付的其他与经营活动有关的现金(万元),11225,11163,10785,7473,7372,6291,5843,6666,6222,4648, 
 经营活动现金流出小计(万元),50055,54232,55540,49479,37358,39118,59307,58407,54965,38986, 
 经营活动产生的现金流量净额(万元),-1285,-3810,9202,7576,8873,5811,1820,4496,6674,5780, 
 收回投资所收到的现金(万元),39500,154760,112000,91000,1047,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),453,860,716,1078,--,1,--,--,--,--, 
