 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),8114470,7543882,6172906,7650443,9199398,11428671,10714440,9239507,8495033,6858989,8488006,8178350,3805177, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 收到的税费返还(万元),3766,233,141,90,101,276,3259,8846,4777,11236,--,0,--, 
 收到的其他与经营活动有关的现金(万元),23649,14903,24774,19777,18572,14845,20533,19695,33787,26065,4555,5616,3861, 
 经营活动现金流入小计(万元),8141886,7559019,6197820,7670310,9218070,11443792,10738231,9268049,8533596,6896290,8492561,8183966,3809038, 
 购买商品、接受劳务支付的现金(万元),6548331,5960927,4981341,7053309,8344717,10662813,9620337,8202637,7776650,6201894,7640212,7381458,3350462, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付给职工以及为职工支付的现金(万元),319860,279853,239938,247959,259735,258029,240111,219842,205422,205038,200318,180209,116014, 
 支付的各项税费(万元),301597,182571,175861,60042,33464,88109,141602,221401,103790,114513,291925,348292,138069, 
 支付的其他与经营活动有关的现金(万元),51116,47106,35278,36132,38016,35260,44946,35766,26549,8164,7039,6611,4211, 
 经营活动现金流出小计(万元),7220904,6470457,5432419,7397442,8675932,11044210,10046995,8679645,8112410,6529609,8139494,7916569,3608755, 
 经营活动产生的现金流量净额(万元),920982,1088562,765401,272867,542139,399582,691236,588403,421186,366681,353066,267397,200282, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 取得投资收益所收到的现金(万元),841,1264,151,384,--,--,10,--,10,0,--,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),56,2,538,25,452,41,77,747,12,719,1661,522,197, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,19892,--,--,836,--,0,--,0,--, 
 收到的其他与投资活动有关的现金(万元),22,6259,8037,--,--,164,--,14339,6723,3737,8120,14892,10538, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 投资活动现金流入小计(万元),920,7525,8727,410,20344,205,87,15921,6745,4456,9782,15414,10735, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),60009,56458,163575,272721,408430,685772,410859,302404,356405,514094,597642,839635,627010, 
 投资所支付的现金(万元),--,32167,49000,4498,1500,6860,51940,--,13874,26023,45635,70518,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,5437,--,--,--,--,--,--,--,0,--,0,--, 
 支付的其他与投资活动有关的现金(万元),2168,12086,3805,3926,47,--,294,644,1659,1142,6588,98,891, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 投资活动现金流出小计(万元),62177,106148,216381,281145,409977,692632,463093,303048,371938,541260,649865,910252,627901, 
 投资活动产生的现金流量净额(万元),-61257,-98623,-207654,-280735,-389634,-692427,-463006,-287127,-365194,-536804,-640083,-894838,-617166, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,26650,12500,347561,3750,67028, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 取得借款收到的现金(万元),1675017,1540065,1483179,3416987,3331029,2524713,1128066,1358378,1952966,2232121,3966490,2127223,765828, 
 发行债券收到的现金(万元),--,--,--,--,--,--,500000,--,--,0,--,0,--, 
 收到其他与筹资活动有关的现金(万元),2367,13392,90,2705,25925,4432,13140,22614,11134,4153,15745,2181,829, 
 筹资活动现金流入小计(万元),1677384,1553457,1483269,3419691,3356954,2529145,1641206,1380992,1990750,2248774,4329795,2133153,833685, 
 偿还债务支付的现金(万元),2281894,2025727,1707298,3216124,3282900,2036592,1650769,1545536,1734818,2374093,3312761,1210472,179909, 
 分配股利、利润或偿付利息所支付的现金(万元),253985,159867,153696,172435,208531,164069,182251,203826,186921,188762,275739,164813,86446, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 支付其他与筹资活动有关的现金(万元),84818,978,15856,1349,4043,21258,3078,--,--,3950,20189,1605,3392, 
 筹资活动现金流出小计(万元),2620698,2186572,1876849,3389908,3495473,2221919,1836097,1749363,1921739,2566805,3608689,1376890,269748, 
 筹资活动产生的现金流量净额(万元),-943314,-633114,-393580,29783,-138520,307226,-194891,-368370,69010,-318031,721106,756264,563937, 
 汇率变动对现金及现金等价物的影响(万元),13097,-9591,11908,4336,-3859,-5889,-615,-1935,-1396,-2285,-7030,-1596,-546, 
 现金及现金等价物净增加额(万元),-70492,347234,176075,26251,10127,8492,32724,-69029,123607,-490439,427059,127228,146507, 
 加:期初现金及现金等价物余额(万元),992156,644922,465899,439648,429521,421029,388306,457335,333727,824166,397107,269798,123292, 
 期末现金及现金等价物余额(万元),921664,992156,641974,465899,439648,429521,421029,388306,457335,333727,824166,397026,269798, 
 净利润(万元),490972,436860,102177,-382632,27762,49918,99864,178941,137196,89516,122061,437110,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 资产减值准备(万元),55771,77977,149520,158499,73545,80769,81298,38348,82674,59070,114696,4439,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),348498,347364,369497,400234,360178,331643,385250,417397,402350,377884,325872,271314,--, 
 无形资产摊销(万元),2501,2931,2939,2825,2681,2511,2489,2328,2229,1816,1224,102,--, 
 长期待摊费用摊销(万元),19,21,21,21,21,21,21,3,--,0,--,0,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-10,16344,1521,4312,4637,977,643,2315,2119,4200,3124,636,--, 
 固定资产报废损失(万元),1134,--,--,--,--,--,--,--,--,0,--,0,--, 
 公允价值变动损失(万元),1231,7329,-6632,-696,--,--,--,--,--,0,--,0,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 财务费用(万元),114959,129628,164800,161972,110665,87675,113734,108166,113677,99684,171615,86854,--, 
 投资损失(万元),-11632,-6008,-10503,-648,-2923,-1813,49,1306,-62,2333,-13334,991,--, 
 递延所得税资产减少(万元),-24328,-42,-65,10391,1224,-1135,-909,1419,6314,4377,-14295,-1430,--, 
 递延所得税负债增加(万元),-9,-20,--,--,--,--,--,--,--,0,0,0,--, 
 存货的减少(万元),-72609,-200492,-83590,116504,177151,27581,-16073,-28341,-185063,37607,307938,-799729,--, 
 经营性应收项目的减少(万元),24101,-47976,-48791,-18165,-377241,-190893,-228289,-122650,-9019,83531,-238245,-28981,--, 
 经营性应付项目的增加(万元),-9617,324647,124509,-179749,164438,12328,253162,-10684,-131230,-393336,-427589,296090,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 其他(万元),--,--,--,--,--,--,--,-146,--,0,--,0,--, 
 经营活动产生现金流量净额(万元),920982,1088562,765401,272867,542139,399582,691236,588403,421186,366681,353066,267397,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 现金的期末余额(万元),921664,992156,641974,465899,439648,429521,421029,388306,457335,333727,824166,397026,269798, 
 现金的期初余额(万元),992156,644922,465899,439648,429521,421029,388306,457335,333727,824166,397107,269798,123292, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,--,0,--, 
 现金及现金等价物的净增加额(万元),-70492,347234,176075,26251,10127,8492,32724,-69029,123607,-490439,427059,127228,146507, 

