 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),4995438,4917953,4879639,2770602,1995824,1958247,1561224,1176636,1003026,666493,500877,822363,630400, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),25798,7967,9614,680,190,39,1,--,3923,2,15,13,--, 
 收到的其他与经营活动有关的现金(万元),3939936,3600244,2854049,633866,748047,752429,447698,296770,255535,338665,475131,436650,151836, 
 经营活动现金流入小计(万元),8961172,8526163,7743302,3405148,2744061,2710716,2008923,1473406,1262484,1005159,976023,1259025,782236, 
 购买商品、接受劳务支付的现金(万元),2894637,4320156,2949359,2367346,1440925,2001925,1031128,1469795,1288920,609583,415631,655281,571628, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),107641,92145,74904,54039,47026,39692,32847,40247,25502,23890,19319,15178,13322, 
 支付的各项税费(万元),746719,558511,632553,451867,278808,280085,221962,188162,128506,89696,53745,90026,49194, 
 支付的其他与经营活动有关的现金(万元),4047855,5600676,4937468,1488831,648282,1216398,508680,362313,400676,132058,378489,339164,355706, 
 经营活动现金流出小计(万元),7796852,10571487,8594285,4362083,2415040,3538101,1794617,2060516,1843604,855226,867183,1099649,989849, 
 经营活动产生的现金流量净额(万元),1164320,-2045324,-850983,-956935,329020,-827385,214306,-587110,-581120,149933,108840,159376,-207613, 
 收回投资所收到的现金(万元),24068,1335,22445,32612,317169,101289,2382,200533,71955,60000,--,655,36338, 
 取得投资收益所收到的现金(万元),5127,24653,9418,16391,11787,3928,11069,17065,1820,4377,1608,20692,9169, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),159,188,14,1278,25,34,13,21,249,171,3,2736,35, 
 处置子公司及其他营业单位收到的现金净额(万元),--,116301,--,--,--,--,20627,--,8997,43562,18169,--,--, 
 收到的其他与投资活动有关的现金(万元),--,44079,636,28955,--,--,--,66174,1168,1173,--,2177,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),29354,186556,32512,79236,328981,105250,34091,283792,84189,109283,19779,26260,45542, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),47865,9420,5487,4933,12629,5368,7060,3770,5994,1693,5131,2663,1515, 
 投资所支付的现金(万元),607767,872789,71100,94945,446707,88010,167132,230050,25639,131255,799,15080,11597, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),121832,--,--,4016,50720,53927,--,--,--,--,30326,--,13, 
 支付的其他与投资活动有关的现金(万元),140,2790,--,--,--,--,--,--,--,--,1552,46,18, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),777604,885000,76587,103894,510056,147305,174193,233820,31633,132948,37809,17789,13143, 
 投资活动产生的现金流量净额(万元),-748250,-698444,-44075,-24658,-181075,-42055,-140102,49973,52557,-23665,-18030,8471,32399, 
 吸收投资收到的现金(万元),306090,747860,1061500,623200,--,37050,24900,41100,--,467766,4200,57,5000, 
 其中：子公司吸收少数股东投资收到的现金(万元),306090,447860,166500,23200,--,37050,24900,41100,--,6000,--,--,--, 
 取得借款收到的现金(万元),2688257,4380268,3833793,3351475,2048340,2609302,1867720,1002773,956868,969700,603200,546921,665300, 
 发行债券收到的现金(万元),1984795,770784,720000,940000,--,--,--,500000,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1095,--,32412,--,32476,8545,--,--,--,1332,--,24742,800, 
 筹资活动现金流入小计(万元),4980236,5898912,5647705,4914675,2080816,2654897,1892620,1543873,956868,1438798,607400,571721,671100, 
 偿还债务支付的现金(万元),3632620,2975489,3009195,2622640,1908148,1587915,1332689,781801,462700,571900,658521,606093,457564, 
 分配股利、利润或偿付利息所支付的现金(万元),757535,585993,562479,493270,405860,338187,254092,162962,115082,65108,71593,48901,58675, 
 其中：子公司支付给少数股东的股利、利润(万元),1670,10463,44250,26647,9052,27051,--,143,--,4,--,--,--, 
 支付其他与筹资活动有关的现金(万元),17759,211443,419257,21687,54649,21403,60657,4705,2024,3897,7708,329,233, 
 筹资活动现金流出小计(万元),4407914,3772925,3990930,3137596,2368657,1947505,1647438,949468,579805,640904,737822,655323,516472, 
 筹资活动产生的现金流量净额(万元),572323,2125987,1656775,1777079,-287841,707392,245182,594405,377062,797894,-130422,-83603,154628, 
 汇率变动对现金及现金等价物的影响(万元),497,-347,263,10,1,-7,-12,-14,-10,0,-56,-346,-219, 
 现金及现金等价物净增加额(万元),988890,-618128,761980,795495,-139895,-162054,319374,57254,-151511,924162,-39668,83899,-20804, 
 加:期初现金及现金等价物余额(万元),2248594,2675774,1913794,1118299,1258194,1420249,1100874,1043620,1195131,270969,310636,226737,247542, 
 期末现金及现金等价物余额(万元),3237484,2057646,2675774,1913794,1118299,1258194,1420249,1100874,1043620,1195131,270969,310636,226737, 
 净利润(万元),398391,361351,257903,255426,198166,141785,153609,191213,133738,90549,57359,33862,15316, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
