 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),1868369,1134711,869006,594083,446428,335835,216267,130309, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),13825,10510,5036,5806,3282,3997,213,591, 
 收到的其他与经营活动有关的现金(万元),19056,10049,4696,4292,4278,851,1656,1035, 
 经营活动现金流入小计(万元),1901250,1155270,878739,604181,453988,340683,218136,131935, 
 购买商品、接受劳务支付的现金(万元),1522854,908680,691897,471354,363699,260777,180051,108518, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),99715,70239,51352,35915,27858,18712,10562,7074, 
 支付的各项税费(万元),41327,36139,27699,15805,11759,7752,5668,4005, 
 支付的其他与经营活动有关的现金(万元),59088,48503,32282,27285,23641,14013,8060,3835, 
 经营活动现金流出小计(万元),1722985,1063561,803230,550359,426958,301254,204341,123432, 
 经营活动产生的现金流量净额(万元),178265,91709,75508,53822,27030,39429,13795,8503, 
 收回投资所收到的现金(万元),118200,83777,4916,--,--,5048,13000,8000, 
 取得投资收益所收到的现金(万元),2155,1263,784,225,--,20,89,27, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1361,74,23,27,25,3759,2849,871, 
 处置子公司及其他营业单位收到的现金净额(万元),--,4,--,--,--,128,--,--, 
 收到的其他与投资活动有关的现金(万元),--,300,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),121716,85417,5723,252,25,8956,15938,8898, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),49548,32893,15691,17196,12936,9376,2225,1304, 
 投资所支付的现金(万元),114608,125451,100,395,--,5000,13000,8240, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5717,98,-9,--,--,--,-89,9474, 
 支付的其他与投资活动有关的现金(万元),--,--,300,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),169873,158442,16081,17591,12936,14376,15136,19018, 
 投资活动产生的现金流量净额(万元),-48156,-73025,-10359,-17339,-12911,-5421,802,-10120, 
 吸收投资收到的现金(万元),16414,85538,170,40,240,60,--,2270, 
 其中：子公司吸收少数股东投资收到的现金(万元),1482,1048,170,40,240,60,--,--, 
 取得借款收到的现金(万元),1000,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),463,6128,3687,2703,8295,32,70,1575, 
 筹资活动现金流入小计(万元),17877,91666,3857,2743,8535,92,70,3845, 
 偿还债务支付的现金(万元),2600,--,--,--,8305,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),24454,17001,30789,6778,5086,3300,4047,2053, 
 其中：子公司支付给少数股东的股利、利润(万元),--,54,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),209,6577,291,3687,2713,8295,32,70, 
 筹资活动现金流出小计(万元),27263,23578,31080,10465,16104,11595,4079,2123, 
 筹资活动产生的现金流量净额(万元),-9386,68088,-27223,-7722,-7570,-11503,-4009,1722, 
 汇率变动对现金及现金等价物的影响(万元),-1682,-2173,1234,-677,50,-178,-19,-17, 
 现金及现金等价物净增加额(万元),119040,84599,39161,28084,6599,22327,10569,87, 
 加:期初现金及现金等价物余额(万元),201099,116499,77339,49255,42655,20328,9759,9671, 
 期末现金及现金等价物余额(万元),320139,201099,116499,77339,49255,42655,20328,9759, 
 净利润(万元),106104,68994,74207,35463,22589,16412,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),15746,4883,4209,3114,2911,1214,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6410,4226,2368,1380,1259,1073,--,--, 
 无形资产摊销(万元),860,611,625,623,462,321,--,--, 
 长期待摊费用摊销(万元),1165,588,211,150,143,85,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-733,-131,88,-1,13,-775,--,--, 
 固定资产报废损失(万元),94,6,--,--,--,--,--,--, 
 公允价值变动损失(万元),-1956,8961,-7005,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),3186,2227,-1234,677,133,178,--,--, 
 投资损失(万元),379,-2991,-7412,-1332,-720,-630,--,--, 
 递延所得税资产减少(万元),-4303,-864,-550,518,-465,-992,--,--, 
 递延所得税负债增加(万元),48,-1037,1244,47,118,--,--,--, 
 存货的减少(万元),-56237,-34514,-33972,-7475,-12151,-6078,--,--, 
 经营性应收项目的减少(万元),8254,-24124,3239,-17211,-601,-7170,--,--, 
 经营性应付项目的增加(万元),91485,61897,39490,37870,13339,35793,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),7760,2976,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),178265,91709,75508,53822,27030,39429,--,--, 
 债务转为资本(万元),--,0,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,0,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,0,--,--,--,--,--,--, 
 现金的期末余额(万元),320139,201099,116499,77339,49255,42655,20328,9759, 
 现金的期初余额(万元),201099,116499,77339,49255,42655,20328,9759,9671, 
 现金等价物的期末余额(万元),--,0,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,0,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),119040,84599,39161,28084,6599,22327,10569,87, 

