 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),149182,105960,104377,144919,154109,144924, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),2150,2427,1826,1284,915,883, 
 收到的其他与经营活动有关的现金(万元),10104,10406,13642,17706,11682,12705, 
 经营活动现金流入小计(万元),161436,118794,119845,163910,166705,158512, 
 购买商品、接受劳务支付的现金(万元),72546,48206,50654,96334,104825,85449, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),41379,34986,31160,29117,25728,19354, 
 支付的各项税费(万元),3946,5735,5395,6576,6677,6213, 
 支付的其他与经营活动有关的现金(万元),31512,21875,25264,23994,26691,29797, 
 经营活动现金流出小计(万元),149383,110802,112473,156021,163921,140813, 
 经营活动产生的现金流量净额(万元),12053,7991,7372,7889,2784,17699, 
 收回投资所收到的现金(万元),--,--,--,--,--,50, 
 取得投资收益所收到的现金(万元),313,134,115,233,242,31, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,7,4,130,72,38, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),41300,60400,21000,46000,58000,550, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),41614,60540,21119,46364,58314,669, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2017,2024,8956,1144,2531,5217, 
 投资所支付的现金(万元),--,--,--,226,1239,203, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),41300,60400,16000,51000,58000,300, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),43317,62424,24956,52370,61770,5720, 
 投资活动产生的现金流量净额(万元),-1703,-1884,-3837,-6006,-3456,-5051, 
 吸收投资收到的现金(万元),41260,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),39500,56200,95100,92900,86500,72800, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),72,--,2715,37120,--,4048, 
 筹资活动现金流入小计(万元),80832,56200,97815,130020,86500,76848, 
 偿还债务支付的现金(万元),65700,49200,81100,90300,93600,80000, 
 分配股利、利润或偿付利息所支付的现金(万元),5198,16496,6244,3936,6866,10261, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1045,--,2565,37120,--,4048, 
 筹资活动现金流出小计(万元),71942,65696,89909,131356,100466,94309, 
 筹资活动产生的现金流量净额(万元),8890,-9496,7906,-1336,-13966,-17461, 
 汇率变动对现金及现金等价物的影响(万元),7,-5,3,4,-0,10, 
 现金及现金等价物净增加额(万元),19247,-3394,11443,550,-14638,-4803, 
 加:期初现金及现金等价物余额(万元),26078,29472,18029,17479,32117,36920, 
 期末现金及现金等价物余额(万元),45325,26078,29472,18029,17479,32117, 
 净利润(万元),22493,19423,15932,18034,18716,21324, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),1361,1757,-936,1154,521,276, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3919,4081,2870,2925,2787,2808, 
 无形资产摊销(万元),287,262,184,170,128,110, 
 长期待摊费用摊销(万元),441,307,35,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-8,3,15,-107,7, 
 固定资产报废损失(万元),41,0,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),2882,3910,3380,3936,3973,3990, 
 投资损失(万元),-914,-471,-293,-834,-591,-295, 
 递延所得税资产减少(万元),-183,-234,101,-228,-112,-126, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),-50514,5718,-20071,-28311,-7829,-10825, 
 经营性应收项目的减少(万元),-41931,-25492,-9590,1100,3331,-3351, 
 经营性应付项目的增加(万元),74171,-1261,15755,9928,-18034,3780, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),12053,7991,7372,7889,2784,17699, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),45325,26078,29472,18029,17479,32117, 
 现金的期初余额(万元),26078,29472,18029,17479,32117,36920, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),19247,-3394,11443,550,-14638,-4803, 

