 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,16425,24935, 
 收取利息、手续费及佣金的现金(万元),206600,188731,224894,437647,170368,121154,84593, 
 拆入资金净增加额(万元),122640,61500,40000,--,197300,40000,--, 
 回购业务资金净增加额(万元),287140,--,189780,--,135806,--,17641, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),49571,108720,32724,88989,16973,89506,16382, 
 经营活动现金流入小计(万元),874680,402391,690911,1047377,987024,267085,143551, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),67023,27595,31564,74795,22416,16531,15245, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),72122,76610,95026,106027,51570,44272,37340, 
 支付的各项税费(万元),14919,31816,58312,69521,25786,18548,14787, 
 支付的其他与经营活动有关的现金(万元),61980,188149,78691,90026,97685,43477,52682, 
 经营活动现金流出小计(万元),715528,817719,961110,1153591,722487,355469,124173, 
 经营活动产生的现金流量净额(万元),159152,-415328,-270199,-106214,264537,-88384,19378, 
 收回投资所收到的现金(万元),--,--,--,--,8300,--,34380, 
 取得投资收益所收到的现金(万元),3505,20810,5885,7485,3644,747,7167, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),130,61,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,4388,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,284,59,50,95,53, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3635,20871,10557,7544,11994,841,41600, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4878,8889,9228,9213,5170,16586,6386, 
 投资所支付的现金(万元),100238,60995,18602,184221,38351,26628,6000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,1462,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),105115,69884,29291,193433,43521,43214,12386, 
 投资活动产生的现金流量净额(万元),-101480,-49013,-18734,-185889,-31527,-42373,29215, 
 吸收投资收到的现金(万元),1867,82131,290626,244188,125945,12250,400, 
 其中：子公司吸收少数股东投资收到的现金(万元),1867,82131,23645,48948,--,--,--, 
 取得借款收到的现金(万元),187625,146826,66463,--,--,--,--, 
 发行债券收到的现金(万元),426052,500014,401325,1404348,633328,80000,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,5182,--,--,--, 
 筹资活动现金流入小计(万元),615544,728971,758413,1653718,759273,92250,400, 
 偿还债务支付的现金(万元),727461,494369,510723,657948,420000,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),70681,133714,155984,123894,5277,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),2752,2278,1584,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),13340,56424,--,--,832,--,--, 
 筹资活动现金流出小计(万元),811482,684507,666707,781842,426109,0,0, 
 筹资活动产生的现金流量净额(万元),-195938,44464,91706,871876,333164,92250,400, 
 汇率变动对现金及现金等价物的影响(万元),-253,-129,-344,6206,353,-153,-2, 
 现金及现金等价物净增加额(万元),-138520,-420006,-197570,585979,566527,-38660,48990, 
 加:期初现金及现金等价物余额(万元),1098731,1518737,1716308,1130328,563801,602461,553470, 
 期末现金及现金等价物余额(万元),960212,1098731,1518737,1716308,1130328,563801,602461, 
 净利润(万元),9586,52116,74672,140238,54998,23843,18325, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),31958,7589,-2701,12763,2772,794,791, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3526,3465,3345,3296,3333,3324,2974, 
 无形资产摊销(万元),2651,2402,2078,1898,1784,1396,944, 
 长期待摊费用摊销(万元),1224,1255,1206,1382,1668,2073,1862, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),73,37,-284,-59,-50,-51,37, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),10641,8706,6075,-5606,-7325,1097,-1908, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
