 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),89323,103810,110339,120555,93169,63684,71240, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1550,875,165,412,533,282,562, 
 收到的其他与经营活动有关的现金(万元),629,1355,428,252,797,951,1096, 
 经营活动现金流入小计(万元),91501,106041,110932,121219,94499,64917,72899, 
 购买商品、接受劳务支付的现金(万元),75019,75105,84912,87855,76994,50842,61086, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4570,3810,3406,2647,2114,1811,1567, 
 支付的各项税费(万元),2125,4449,5782,5994,3567,2984,2649, 
 支付的其他与经营活动有关的现金(万元),6211,6747,6443,6656,5287,4444,4166, 
 经营活动现金流出小计(万元),87924,90111,100543,103153,87962,60080,69468, 
 经营活动产生的现金流量净额(万元),3576,15930,10388,18067,6538,4837,3430, 
 收回投资所收到的现金(万元),36000,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1696,933,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,31,0,71,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,27,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),37697,963,0,71,0,27,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),24829,17607,3064,3525,1332,1679,1253, 
 投资所支付的现金(万元),11000,36000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,24,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),35829,53631,3064,3525,1332,1679,1253, 
 投资活动产生的现金流量净额(万元),1868,-52667,-3064,-3454,-1332,-1651,-1253, 
 吸收投资收到的现金(万元),--,70310,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),16414,13762,32450,31400,34297,31614,39697, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),16414,84072,32450,31400,34297,31614,39697, 
 偿还债务支付的现金(万元),17337,21385,36000,26880,40760,30842,37938, 
 分配股利、利润或偿付利息所支付的现金(万元),5107,4931,1015,8254,1499,1539,1800, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2001,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),24445,26316,37015,35134,42259,32381,39739, 
 筹资活动产生的现金流量净额(万元),-8031,57756,-4565,-3734,-7962,-767,-41, 
 汇率变动对现金及现金等价物的影响(万元),-42,-876,999,371,-57,-160,-50, 
 现金及现金等价物净增加额(万元),-2629,20143,3758,11249,-2814,2257,2087, 
 加:期初现金及现金等价物余额(万元),40313,20171,16413,5163,7977,5719,3633, 
 期末现金及现金等价物余额(万元),37684,40313,20171,16413,5163,7977,5719, 
 净利润(万元),6034,10806,13445,13801,5216,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),821,-82,285,314,920,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3433,3407,3479,3329,3281,--,--, 
 无形资产摊销(万元),247,254,244,459,317,--,--, 
 长期待摊费用摊销(万元),16,6,6,100,57,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),1,-12,216,204,178,--,--, 
 固定资产报废损失(万元),3,4,--,--,--,--,--, 
 公允价值变动损失(万元),--,13,-13,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),541,1487,17,883,1556,--,--, 
