 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),116081,69834,47973,26397,16246,13008,8493, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),37,176,5,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3669,5048,2889,995,389,281,66, 
 经营活动现金流入小计(万元),119787,75059,50867,27392,16635,13290,8559, 
 购买商品、接受劳务支付的现金(万元),77127,54964,29650,13432,7567,7261,5152, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),17002,10266,5875,4679,3265,2101,1209, 
 支付的各项税费(万元),7579,5002,4212,3105,2354,1620,1107, 
 支付的其他与经营活动有关的现金(万元),6558,4099,2992,3116,2509,1201,1089, 
 经营活动现金流出小计(万元),108266,74331,42729,24332,15694,12183,8557, 
 经营活动产生的现金流量净额(万元),11521,728,8137,3060,941,1106,2, 
 收回投资所收到的现金(万元),28150,55500,27990,20300,24999,--,--, 
 取得投资收益所收到的现金(万元),276,550,96,73,137,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,27,--,0,3,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,6000,5540,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),28434,62077,33626,20373,25139,0,0, 
