 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),128591,132723,124538,128654,114863,106200,107537, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,17,391,135,607,664,465, 
 收到的其他与经营活动有关的现金(万元),2207,2659,6563,5042,3514,2014,5234, 
 经营活动现金流入小计(万元),130798,135399,131492,133831,118984,108878,113236, 
 购买商品、接受劳务支付的现金(万元),83420,70693,75989,76008,72846,71615,71380, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),33282,27608,28595,28814,22585,21807,18900, 
 支付的各项税费(万元),8367,8090,8604,8779,7217,6372,5929, 
 支付的其他与经营活动有关的现金(万元),5314,5097,5350,5021,4238,4553,5278, 
 经营活动现金流出小计(万元),130383,111488,118538,118621,106886,104347,101487, 
 经营活动产生的现金流量净额(万元),415,23911,12954,15210,12098,4530,11749, 
 收回投资所收到的现金(万元),267212,--,--,--,--,--,154, 
 取得投资收益所收到的现金(万元),2779,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),82,35,329,41,12,43,15, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),11,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),270084,35,329,41,12,43,169, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),30380,16442,12435,9941,4622,3523,1451, 
 投资所支付的现金(万元),235112,70000,--,314,120,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),265492,86442,12435,10256,4742,3523,1451, 
