 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),387589,330457,200271,59238,45177,43491,42275,46865,42043,31518, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),123,23,204,8,25,--,24,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1588,1033,1545,2599,777,375,302,287,358,515, 
 经营活动现金流入小计(万元),389301,331512,202019,61845,45979,43865,42601,47152,42401,32033, 
 购买商品、接受劳务支付的现金(万元),333100,286342,169023,31519,19599,19743,19360,23106,21210,17492, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),22503,19494,16719,11208,10379,9965,9307,8764,7617,5677, 
 支付的各项税费(万元),13563,13421,12711,6250,5582,5074,5250,4381,3713,2520, 
 支付的其他与经营活动有关的现金(万元),9555,9845,9318,6105,5040,4384,4444,4883,4710,3750, 
 经营活动现金流出小计(万元),378721,329102,207771,55082,40600,39165,38362,41135,37251,29439, 
 经营活动产生的现金流量净额(万元),10579,2410,-5752,6762,5379,4700,4239,6018,5150,2593, 
 收回投资所收到的现金(万元),--,--,5266,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,159,396,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),858,268,23,32,4,17,15,33,15,84, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),9050,10800,9965,15443,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9908,11226,15649,15475,4,17,15,33,15,84, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11192,9015,3778,1612,2349,2100,3295,6465,5873,2116, 
 投资所支付的现金(万元),3953,5786,9302,500,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,347,37720,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),1100,9050,10800,6000,5000,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),16245,24197,61600,8112,7349,2100,3295,6465,5873,2116, 
 投资活动产生的现金流量净额(万元),-6337,-12971,-45951,7363,-7345,-2083,-3280,-6432,-5858,-2032, 
 吸收投资收到的现金(万元),450,375,38045,2,18188,30,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),450,375,40,2,--,30,--,--,--,--, 
 取得借款收到的现金(万元),100800,78568,57830,21200,13850,32223,39365,29831,25404,27580, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,120,66,--,40,86,190,--,--,--, 
 筹资活动现金流入小计(万元),101250,79063,95941,21202,32078,32339,39555,29831,25404,27580, 
 偿还债务支付的现金(万元),88400,64508,42840,22465,25284,33323,37895,25431,22574,24980, 
 分配股利、利润或偿付利息所支付的现金(万元),5022,4719,3077,1798,2067,2653,2772,2947,1079,2644, 
 其中：子公司支付给少数股东的股利、利润(万元),7,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),67,150,--,103,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),93489,69377,45917,24366,27351,35976,40667,28378,23653,27624, 
 筹资活动产生的现金流量净额(万元),7761,9686,50024,-3164,4727,-3637,-1112,1453,1751,-44, 
 汇率变动对现金及现金等价物的影响(万元),107,-96,85,76,4,-38,-11,-41,-18,-8, 
