 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),27482,29913,27916,25291,25087,21067,17096,9318, 
 客户存款和同业存放款项净增加额(万元),--,0,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,0,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,0,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,0,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,0,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,0,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,0,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,0,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,0,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,0,--,--,--,--,--,--, 
 收到的税费返还(万元),577,626,882,1073,1136,867,61,43, 
 收到的其他与经营活动有关的现金(万元),706,894,2113,2122,1104,1892,1991,660, 
 经营活动现金流入小计(万元),28766,31433,30911,28485,27327,23825,19148,10021, 
 购买商品、接受劳务支付的现金(万元),20186,26212,20093,15296,16035,13228,10105,7579, 
 客户贷款及垫款净增加额(万元),--,0,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,0,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,0,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,0,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,0,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5360,5286,4555,3898,3278,2700,1775,898, 
 支付的各项税费(万元),2033,2425,2881,3186,3851,2685,1702,758, 
 支付的其他与经营活动有关的现金(万元),2019,3328,5537,4138,2958,3963,3695,2180, 
 经营活动现金流出小计(万元),29598,37251,33066,26516,26121,22577,17278,11414, 
 经营活动产生的现金流量净额(万元),-832,-5818,-2155,1969,1206,1249,1870,-1393, 
 收回投资所收到的现金(万元),80796,71120,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),441,434,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,--,--,6,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,265,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),81242,71819,0,6,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),748,1576,5651,1804,787,2271,293,297, 
 投资所支付的现金(万元),78399,71703,15700,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,641,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),79147,73920,21351,1804,787,2271,293,297, 
 投资活动产生的现金流量净额(万元),2095,-2101,-21351,-1799,-787,-2271,-293,-297, 
 吸收投资收到的现金(万元),49,--,28906,--,273,--,--,3200, 
 其中：子公司吸收少数股东投资收到的现金(万元),49,--,--,--,273,--,--,--, 
 取得借款收到的现金(万元),7071,5517,12752,4797,5357,4591,1711,500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,647,947,880,635,665,400,--, 
 筹资活动现金流入小计(万元),7120,6165,42604,5677,6265,5256,2111,3700, 
 偿还债务支付的现金(万元),6152,4857,12692,3821,4786,2888,665,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1248,1439,403,1204,935,694,693,771, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),377,--,1794,876,360,623,657,290, 
 筹资活动现金流出小计(万元),7777,6295,14888,5901,6080,4204,2015,1061, 
 筹资活动产生的现金流量净额(万元),-656,-131,27716,-225,185,1052,96,2639, 
 汇率变动对现金及现金等价物的影响(万元),-1,-9,-0,3,--,-4,-1,-0, 
 现金及现金等价物净增加额(万元),606,-8060,4210,-52,604,26,1673,948, 
 加:期初现金及现金等价物余额(万元),1513,9572,5362,5414,4809,4783,3111,2162, 
 期末现金及现金等价物余额(万元),2118,1513,9572,5362,5414,4809,4783,3111, 
 净利润(万元),954,4617,5306,5928,6571,5180,3100,1569, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1709,545,619,584,532,500,241,221, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),707,547,181,160,148,101,72,45, 
 无形资产摊销(万元),51,54,46,51,49,27,0,--, 
 长期待摊费用摊销(万元),50,26,7,19,34,43,32,18, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),20,--,--,18,--,4,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),259,248,320,302,267,162,53,0, 
 投资损失(万元),-441,-460,-35,--,--,--,--,--, 
 递延所得税资产减少(万元),-293,-59,-60,-146,-74,-73,-37,-31, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),53,-1922,-731,-801,-950,-189,-681,-1642, 
 经营性应收项目的减少(万元),-4134,-7625,-11606,-4956,-5793,-5562,-4671,-2701, 
 经营性应付项目的增加(万元),232,-1789,3798,808,422,1058,3761,1127, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-832,-5818,-2155,1969,1206,1249,1870,-1393, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2118,1513,9572,5362,5414,4809,4783,3111, 
 现金的期初余额(万元),1513,9572,5362,5414,4809,4783,3111,2162, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),606,-8060,4210,-52,604,26,1673,948, 

