 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),156049,122959,121671,114078,147905,132642,111872,108940,123374,102986,126712,161069,115412,94371, 
 客户存款和同业存放款项净增加额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,0,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),683,725,672,828,269,180,2662,4533,122,187,177,149,279,565, 
 收到的其他与经营活动有关的现金(万元),10214,4304,4134,4571,3670,3506,3028,1636,1932,2592,680,502,589,363, 
 经营活动现金流入小计(万元),166947,127988,126477,119477,151844,136329,117562,115109,125429,105765,127568,161720,116279,95299, 
 购买商品、接受劳务支付的现金(万元),118019,68963,68846,81957,94062,102582,93038,96773,92100,61443,71475,89533,74393,65783, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),17835,13530,13788,13245,12037,9655,8936,8219,6987,6161,6357,8576,5460,3915, 
 支付的各项税费(万元),6830,9579,7822,8926,9471,8167,4275,7736,6813,8882,15689,18133,5752,5375, 
 支付的其他与经营活动有关的现金(万元),14423,5179,3440,5500,4482,3258,3734,3727,2498,5713,8247,7007,3124,2868, 
 经营活动现金流出小计(万元),157107,97251,93897,109628,120052,123662,109984,116455,108398,82198,101768,123248,88730,77941, 
 经营活动产生的现金流量净额(万元),9839,30738,32580,9849,31792,12666,7579,-1346,17030,23567,25801,38471,27549,17358, 
 收回投资所收到的现金(万元),45500,99651,78700,58269,26955,1000,--,--,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),918,1321,616,750,533,130,122,5,10,119,--,0,0,35, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,33,33,6,25,2126,69,21,157,279,31,50,37, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,0,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,412,1424,0,--,--,--,--,1000,1200,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流入小计(万元),46419,101386,80773,59052,27495,1156,2248,74,1030,1477,279,31,50,73, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),32130,811,1238,3152,7319,941,4113,18317,15846,3314,14595,6395,10218,17797, 
 投资所支付的现金(万元),82800,90162,81500,60620,46201,1665,--,2763,--,--,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),20,--,--,0,--,--,--,--,369,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),697,--,--,0,--,--,--,1000,--,1100,1700,--,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流出小计(万元),115647,90973,82737,63772,53519,2605,4113,22079,16215,4414,16295,6395,10218,17797, 
 投资活动产生的现金流量净额(万元),-69228,10413,-1964,-4720,-26024,-1450,-1865,-22005,-15185,-2937,-16016,-6364,-10169,-17724, 
 吸收投资收到的现金(万元),15500,--,--,0,1540,200,--,--,466,--,56316,0,0,0, 
