 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),126605,103251,75862,105758,74204,43248,27714,23950,21857,12408,13098, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),453,182,96,0,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),23014,50172,42472,12383,12228,5318,1760,2146,1046,840,1281, 
 经营活动现金流入小计(万元),150073,153606,118429,118142,86432,48567,29474,26095,22903,13249,14379, 
 购买商品、接受劳务支付的现金(万元),80768,67706,47110,73147,77180,27844,15571,16700,10637,8162,8560, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15625,10913,9036,9047,10060,6583,5068,4171,3030,2274,1592, 
 支付的各项税费(万元),8248,6582,9978,11113,6886,4272,3207,3873,2297,1386,809, 
 支付的其他与经营活动有关的现金(万元),30571,22172,40556,16928,12316,8929,4298,4054,2684,3286,3204, 
 经营活动现金流出小计(万元),135212,107373,106680,110236,106442,47627,28144,28798,18648,15108,14165, 
 经营活动产生的现金流量净额(万元),14860,46232,11749,7906,-20010,939,1330,-2703,4255,-1859,214, 
 收回投资所收到的现金(万元),195576,237081,203877,500,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),810,1146,540,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),39,16,78,1543,10,--,1,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,800,--,--,--,--,--,--,--,988, 
 收到的其他与投资活动有关的现金(万元),--,--,6100,--,--,--,50,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),196425,238242,211394,2043,10,0,51,0,0,0,988, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),19451,13129,3985,10841,6733,10956,8518,1931,3238,3712,435, 
 投资所支付的现金(万元),209407,237683,214977,6200,2830,1404,--,--,--,--,505, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),10109,24661,7079,9086,--,10345,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,3000,7000,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),238967,278474,233041,26127,9564,22705,8518,1931,3238,3712,940, 
 投资活动产生的现金流量净额(万元),-42542,-40231,-21647,-24084,-9554,-22705,-8467,-1931,-3238,-3712,48, 
 吸收投资收到的现金(万元),9854,--,614,72329,865,--,2151,66000,3969,2000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,1235,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),34300,1500,14000,48500,24942,554,2000,3000,1200,5252,702, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,2482,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),44154,3982,14614,120829,25807,554,4151,69000,5169,7252,702, 
 偿还债务支付的现金(万元),2700,2100,29900,52044,2207,--,2000,4200,3952,2002,302, 
 分配股利、利润或偿付利息所支付的现金(万元),1523,1293,2451,1727,3575,1621,2444,133,807,109,58, 
 其中：子公司支付给少数股东的股利、利润(万元),98,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3,403,816,228,55,803,47,4926,--,--,--, 
 筹资活动现金流出小计(万元),4226,3796,33167,54000,5838,2423,4491,9259,4759,2111,360, 
 筹资活动产生的现金流量净额(万元),39927,186,-18552,66829,19969,-1869,-339,59741,410,5141,342, 
 汇率变动对现金及现金等价物的影响(万元),26,-17,5,-43,0,-0,-1,--,--,--,--, 
 现金及现金等价物净增加额(万元),12272,6170,-28446,50608,-9595,-23635,-7477,55107,1427,-430,605, 
 加:期初现金及现金等价物余额(万元),44667,38498,66943,16335,25930,49564,57041,1934,508,938,333, 
 期末现金及现金等价物余额(万元),56939,44667,38498,66943,16335,25930,49564,57041,1934,508,938, 
 净利润(万元),14873,5615,1625,18030,14787,11364,5715,7900,5099,2947,2078, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2348,3901,4177,2836,2581,1187,858,666,-7,186,95, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3360,2833,2507,2177,1893,802,698,595,458,356,320, 
 无形资产摊销(万元),2254,1719,1256,1106,1065,200,38,34,31,10,0, 
 长期待摊费用摊销(万元),189,190,133,121,70,13,5,--,--,26,4, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-27,-4,3,89,-75,-84,-2,-44,-16,--,-3, 
 固定资产报废损失(万元),8,2,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
