 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),108902,94303,67974,57989,51108,33939,28727,--,27131,20970,16889, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4056,1855,2109,2844,2317,284,34,--,889,67,252, 
 收到的其他与经营活动有关的现金(万元),11174,14032,9362,20320,5423,1637,3140,--,661,295,63, 
 经营活动现金流入小计(万元),124133,110190,79445,81153,58848,35859,31901,--,28680,21332,17204, 
 购买商品、接受劳务支付的现金(万元),76386,69743,46775,50782,46405,23336,18641,--,18495,13398,10945, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),25262,21050,15064,11289,7117,5370,3294,--,2026,1438,877, 
 支付的各项税费(万元),5061,3134,5358,2404,1686,1681,2180,--,1678,2707,300, 
 支付的其他与经营活动有关的现金(万元),18164,16409,12263,25938,6906,3488,2032,--,1187,855,1240, 
 经营活动现金流出小计(万元),124873,110335,79460,90413,62114,33876,26146,--,23386,18398,13363, 
 经营活动产生的现金流量净额(万元),-740,-146,-15,-9261,-3266,1983,5755,9053,5294,2934,3841, 
 收回投资所收到的现金(万元),--,5600,154,300,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),207,178,225,81,56,--,--,--,--,--,12, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),456,159,106,170,780,283,74,--,9,4,13, 
 处置子公司及其他营业单位收到的现金净额(万元),200,--,--,151,--,--,--,--,86,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),863,5936,485,702,837,283,74,--,95,4,25, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13951,9157,31366,15835,24278,31673,25078,--,5217,7498,2449, 
 投资所支付的现金(万元),14041,7886,1848,17830,1684,2543,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,20975,2031,5022,1373,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,320,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),27992,17042,54509,35696,30984,35588,25078,--,5217,7498,2449, 
 投资活动产生的现金流量净额(万元),-27129,-11106,-54025,-34994,-30147,-35305,-25004,--,-5121,-7493,-2424, 
 吸收投资收到的现金(万元),--,5,44506,41848,--,100,150,--,--,--,10409, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,5,143,--,--,100,150,--,--,--,--, 
 取得借款收到的现金(万元),111903,76616,70030,61947,39606,12389,--,--,4990,3000,1200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,595,--,471, 
 筹资活动现金流入小计(万元),111903,76621,114536,103795,39606,12489,150,--,5585,3000,12079, 
 偿还债务支付的现金(万元),79700,67020,64390,39470,15425,415,9360,--,4990,1200,890, 
 分配股利、利润或偿付利息所支付的现金(万元),4627,4540,3386,3137,2441,2108,2563,--,2075,1722,569, 
 其中：子公司支付给少数股东的股利、利润(万元),132,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2879,--,--,--,--,--,106,--,595,471,970, 
 筹资活动现金流出小计(万元),87206,71561,67776,42607,17866,2523,12030,--,7660,3393,2429, 
 筹资活动产生的现金流量净额(万元),24697,5060,46760,61187,21739,9966,-11880,--,-2075,-393,9650, 
 汇率变动对现金及现金等价物的影响(万元),327,-123,664,-35,-9,111,79,--,-117,40,-25, 
 现金及现金等价物净增加额(万元),-2845,-6315,-6616,16898,-11683,-23244,-31050,73367,-2019,-4912,11043, 
 加:期初现金及现金等价物余额(万元),15896,22212,28828,11929,23612,46856,77906,4539,6558,11470,427, 
 期末现金及现金等价物余额(万元),13051,15896,22212,28828,11929,23612,46856,77906,4539,6558,11470, 
 净利润(万元),1457,-6365,2969,1476,-868,4355,6872,8761,8005,7042,6148, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2702,4432,771,515,212,473,229,83,-37,105,106, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6278,6285,5393,4520,2243,1121,943,732,589,324,163, 
 无形资产摊销(万元),2316,2300,2080,1123,212,96,97,92,63,7,2, 
 长期待摊费用摊销(万元),1087,716,613,333,183,20,6,6,18,7,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),83,--,21,1,51,61,32,23,7,3,13, 
 固定资产报废损失(万元),15,135,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),-2447,--,-151,169,-41,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),4481,4430,2213,2889,1327,80,-6,292,320,18,119, 
 投资损失(万元),24,20,-133,-344,-56,--,--,--,-6,--,-12, 
 递延所得税资产减少(万元),-1807,-2498,-447,-344,-160,-180,-32,-22,-23,-24,15, 
 递延所得税负债增加(万元),536,154,-38,-48,-17,--,--,--,--,--,--, 
 存货的减少(万元),-2536,-13530,-5425,-8542,-13281,-1031,-269,455,-5623,-2328,-784, 
