 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),52255,51892,31879,25463,20343,16867,17172,13206, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1123,1625,1367,1182,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1195,781,495,392,491,296,393,165, 
 经营活动现金流入小计(万元),54573,54299,33741,27037,20834,17163,17565,13371, 
 购买商品、接受劳务支付的现金(万元),28761,27789,15311,13455,7707,6256,6932,7111, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10626,9883,7002,3705,3609,2780,2507,2016, 
 支付的各项税费(万元),6797,5805,5057,3477,2880,2869,2752,2177, 
 支付的其他与经营活动有关的现金(万元),5386,4799,4089,2867,2643,1941,1652,1727, 
 经营活动现金流出小计(万元),51570,48276,31459,23505,16839,13846,13844,13030, 
 经营活动产生的现金流量净额(万元),3003,6022,2282,3532,3994,3318,3721,341, 
 收回投资所收到的现金(万元),--,2335,2229,503,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),18,--,1,0,0,--,1,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),863,--,432,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),881,2335,2662,503,0,0,1,4, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5466,3077,15154,5420,1165,262,2208,707, 
 投资所支付的现金(万元),105,2320,1013,1910,--,315,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,21363,--,614,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5571,26760,16167,7944,1165,577,2208,707, 
 投资活动产生的现金流量净额(万元),-4690,-24425,-13505,-7441,-1165,-577,-2207,-703, 
 吸收投资收到的现金(万元),--,26136,3021,22343,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,195,--,--,--,--,--, 
 取得借款收到的现金(万元),5000,6000,13348,--,--,3100,4900,5200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),5000,32136,16369,22343,0,3100,4900,5200, 
 偿还债务支付的现金(万元),6000,10200,3148,--,2000,3500,6900,1700, 
