 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),169315,135168,102433,80753,68234,56850, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),3034,268,1532,1224,2241,--, 
 收到的其他与经营活动有关的现金(万元),4854,4337,4577,979,2869,656, 
 经营活动现金流入小计(万元),177203,139773,108543,82956,73344,57505, 
 购买商品、接受劳务支付的现金(万元),97443,81142,61519,44212,34828,28530, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),29024,21596,16009,10444,9365,9573, 
 支付的各项税费(万元),5732,5377,4886,5348,4214,4036, 
 支付的其他与经营活动有关的现金(万元),21675,18083,14753,11879,9505,12845, 
 经营活动现金流出小计(万元),153874,126199,97167,71883,57913,54984, 
 经营活动产生的现金流量净额(万元),23329,13574,11376,11072,15431,2522, 
 收回投资所收到的现金(万元),132465,176075,13525,6002,19258,15600, 
 取得投资收益所收到的现金(万元),1279,1407,182,192,219,92, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,4,63,0,78,7, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,4172,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),133744,177486,13770,10366,19555,15699, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5182,2498,2466,1142,689,2683, 
 投资所支付的现金(万元),139465,174506,21824,6357,15400,15100, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,46, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),144647,177004,24290,7499,16089,17829, 
 投资活动产生的现金流量净额(万元),-10903,482,-10521,2868,3466,-2130, 
 吸收投资收到的现金(万元),1802,--,17559,618,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),1802,--,--,491,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1802,0,17559,618,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),6981,4111,3238,1574,578,430, 
 其中：子公司支付给少数股东的股利、利润(万元),521,117,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,564,--,--,--, 
 筹资活动现金流出小计(万元),6981,4111,3802,1574,578,430, 
 筹资活动产生的现金流量净额(万元),-5179,-4111,13757,-956,-578,-430, 
 汇率变动对现金及现金等价物的影响(万元),37,-18,25,6,-5,32, 
 现金及现金等价物净增加额(万元),7283,9928,14637,12990,18314,-6, 
 加:期初现金及现金等价物余额(万元),60088,50160,35522,22483,4169,4175, 
 期末现金及现金等价物余额(万元),67371,60088,50160,35474,22483,4169, 
 净利润(万元),19621,21064,12844,10201,6409,3221, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),3939,2591,1235,668,-200,-253, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),481,526,401,428,468,415, 
 无形资产摊销(万元),581,566,426,144,104,78, 
 长期待摊费用摊销(万元),1095,512,468,456,698,518, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,99,40,99,6, 
 固定资产报废损失(万元),--,78,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),-37,18,0,-6,5,-32, 
 投资损失(万元),145,-985,-477,-257,-238,-165, 
 递延所得税资产减少(万元),-57,-12,-15,--,40,6, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),-10311,-19672,-15419,-6237,-3108,-1148, 
 经营性应收项目的减少(万元),-6235,-2395,1737,-1764,284,-3059, 
 经营性应付项目的增加(万元),13870,11285,10077,7400,10869,2935, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),23329,13574,11376,11072,15431,2522, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),67371,60088,50160,35474,22483,4169, 
 现金的期初余额(万元),60088,50160,35522,22483,4169,4175, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),7283,9928,14637,12990,18314,-6, 

