 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),148503,128270,119913,96139,89890,115795,76633,87770,81122,87729,59156,41233, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),892,2248,2506,140,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),119,--,17,--,--,0,49,46,166,353,415,229, 
 收到的其他与经营活动有关的现金(万元),4132,2595,7245,1709,2049,2276,3735,2343,1630,569,1151,122, 
 经营活动现金流入小计(万元),153647,133113,129682,97988,91939,118071,80417,90159,82919,88651,60722,41584, 
 购买商品、接受劳务支付的现金(万元),126701,88490,60342,55154,48394,55862,40482,72889,60664,67238,49374,28429, 
 客户贷款及垫款净增加额(万元),-1032,121,21062,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),14692,11988,10784,9689,9999,13243,7892,8584,6996,6009,3801,3136, 
 支付的各项税费(万元),13819,7949,7609,8246,11425,9160,10423,8183,9600,4412,4000,2612, 
