 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),569160,520888,405073,392018,405090,360392,309406,276585, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),33423,35502,27178,31752,29728,31475,25365,24265, 
 收到的其他与经营活动有关的现金(万元),13881,7423,4399,4976,3949,4067,3118,2847, 
 经营活动现金流入小计(万元),616464,563813,436650,428746,438767,395935,337889,303697, 
 购买商品、接受劳务支付的现金(万元),393704,394004,279201,283653,298581,282901,236126,226311, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),83448,74123,59380,52970,49198,43702,33222,25117, 
 支付的各项税费(万元),11889,17179,12290,8381,8927,8168,7636,4903, 
 支付的其他与经营活动有关的现金(万元),60551,57089,42891,34168,33641,28634,25882,22401, 
 经营活动现金流出小计(万元),549591,542396,393762,379172,390348,363405,302866,278732, 
 经营活动产生的现金流量净额(万元),66873,21417,42889,49574,48419,32529,35023,24964, 
 收回投资所收到的现金(万元),--,298000,152400,140900,--,--,--,--, 
 取得投资收益所收到的现金(万元),640,1243,2951,912,--,--,119,2040, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),130,392,575,303,102,197,310,51, 
 处置子公司及其他营业单位收到的现金净额(万元),196,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),566,848,213,55,49,136,384,5461, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1532,300482,156139,142170,151,333,814,7552, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),15147,22352,6640,7878,8905,14635,27561,31606, 
 投资所支付的现金(万元),--,246420,169080,178300,--,--,--,2351, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,7603, 
 支付的其他与投资活动有关的现金(万元),5875,686,92,62,99,170,543,789, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),21022,269458,175812,186240,9004,14805,28103,42350, 
 投资活动产生的现金流量净额(万元),-19490,31024,-19673,-44070,-8853,-14472,-27289,-34797, 
 吸收投资收到的现金(万元),--,200,--,75800,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,200,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,144000,203351,110873,235985,214004,149869,113273, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,144200,203351,186674,235985,214004,149869,113273, 
 偿还债务支付的现金(万元),30000,182000,148414,143756,243994,207853,135801,98793, 
 分配股利、利润或偿付利息所支付的现金(万元),88305,12957,9293,7485,1097,24093,25847,29363, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),118305,194957,157707,151241,245090,231946,161648,128156, 
 筹资活动产生的现金流量净额(万元),-118305,-50757,45644,35433,-9106,-17942,-11780,-14882, 
 汇率变动对现金及现金等价物的影响(万元),-1422,-12195,9546,7594,339,-3362,-47,-577, 
 现金及现金等价物净增加额(万元),-72345,-10510,78406,48531,30799,-3247,-4093,-25293, 
 加:期初现金及现金等价物余额(万元),195218,205728,127322,78791,47992,51239,55332,80624, 
 期末现金及现金等价物余额(万元),122873,195218,205728,127322,78791,47992,51239,55332, 
 净利润(万元),42282,36553,50066,36359,34403,31722,33074,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),5365,4865,4349,2603,2405,1762,2396,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),9969,9253,8733,8832,8449,8030,5695,--, 
 无形资产摊销(万元),457,404,399,399,385,385,385,--, 
 长期待摊费用摊销(万元),2159,212,146,152,170,91,126,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),335,-18,493,237,185,-22,371,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-11,11,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),1832,14718,-7793,-5615,886,4052,871,--, 
 投资损失(万元),4846,-1431,-2696,-841,--,--,-119,--, 
