 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),62754,37057,31037,21397,24741,29241,25757, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),498,272,135,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),800,318,639,1614,658,743,2132, 
 经营活动现金流入小计(万元),64052,37647,31811,23011,25399,29983,27889, 
 购买商品、接受劳务支付的现金(万元),43544,30215,20789,13398,12939,14260,14818, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6914,4389,3922,3580,3342,3039,3328, 
 支付的各项税费(万元),4481,3423,2313,2788,3447,2791,2814, 
 支付的其他与经营活动有关的现金(万元),5221,2375,2134,1510,1456,1606,1947, 
 经营活动现金流出小计(万元),60159,40402,29158,21276,21183,21697,22907, 
 经营活动产生的现金流量净额(万元),3893,-2755,2653,1736,4216,8286,4982, 
 收回投资所收到的现金(万元),7100,16480,8700,16990,34850,37100,10060, 
 取得投资收益所收到的现金(万元),23,50,41,829,256,139,25, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),12,2,2,0,14,21,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,110,162,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,75,77,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7135,16531,8743,18004,35358,37260,10086, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12034,7865,3460,3234,2762,991,902, 
 投资所支付的现金(万元),10394,22466,8700,16990,37213,37100,10060, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5695,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,75,77,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),28123,30331,12160,20224,40050,38168,10962, 
 投资活动产生的现金流量净额(万元),-20988,-13799,-3417,-2220,-4692,-908,-877, 
 吸收投资收到的现金(万元),1641,14667,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),26002,28884,7037,8081,8716,3236,6842, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,62,26,--,1220,--,--, 
 筹资活动现金流入小计(万元),27643,43614,7063,8081,9936,3236,6842, 
 偿还债务支付的现金(万元),22833,8820,7143,10898,3212,6835,7350, 
 分配股利、利润或偿付利息所支付的现金(万元),1978,3108,932,1069,751,788,1328, 
 其中：子公司支付给少数股东的股利、利润(万元),568,--,736,777,536,770,461, 
