 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),804032,315682,304187,257304,281820,253132,223430,204485,197635,161603,171565,146408,134614, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),174,599,670,546,336,455,423,569,387,155,--,--,90, 
 收到的其他与经营活动有关的现金(万元),3441,1214,1621,2171,1942,1796,1158,1038,694,638,425,1233,1489, 
 经营活动现金流入小计(万元),807647,317495,306478,260022,284098,255384,225011,206092,198716,162397,171990,147642,136193, 
 购买商品、接受劳务支付的现金(万元),572642,126709,117664,94927,125733,125408,112215,125532,111037,93927,105716,101222,81281, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),81016,63096,55902,54433,49017,45809,40567,34040,29252,23880,23219,18567,13917, 
 支付的各项税费(万元),45538,45903,41224,38286,34551,32353,27171,21756,19216,14832,16001,14190,12168, 
 支付的其他与经营活动有关的现金(万元),8954,6170,4884,4531,4130,4043,3986,3449,2220,2085,2102,2354,2980, 
 经营活动现金流出小计(万元),708150,241879,219675,192176,213431,207613,183938,184777,161725,134724,147038,136333,110346, 
 经营活动产生的现金流量净额(万元),99497,75617,86804,67846,70667,47771,41073,21316,36990,27672,24952,11309,25847, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1352,2382,235,158,371,1154,800,433,1736,774,3962,1542,955, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),25193,5232,14305,35836,49060,2322,2042,1888,7171,730,1671,216,37, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),26545,7614,14539,35994,49431,3476,2842,2321,8907,1504,5633,1758,991, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),38109,49959,29262,31205,20589,14400,23943,18966,18949,25501,9709,10181,11980, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,450,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,0,--,--,--,8315,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),5704,29240,37230,37100,47056,33000,15200,--,--,--,--,2664,15646, 
