 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),368422,366207,336282,328311,299059,279854,242246, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),814,1525,1397,379,2,--,84, 
 收到的其他与经营活动有关的现金(万元),15344,9831,11345,36867,44254,7090,22667, 
 经营活动现金流入小计(万元),384580,377564,349024,365557,343316,286943,264998, 
 购买商品、接受劳务支付的现金(万元),342210,287857,288737,309178,247603,231217,223684, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10547,9738,8756,9559,8193,5782,3415, 
 支付的各项税费(万元),4439,5904,4164,4810,3905,3541,2019, 
 支付的其他与经营活动有关的现金(万元),20816,22181,32145,67431,79572,54371,24936, 
 经营活动现金流出小计(万元),378011,325681,333803,390979,339274,294910,254054, 
 经营活动产生的现金流量净额(万元),6569,51883,15222,-25422,4041,-7966,10943, 
 收回投资所收到的现金(万元),217102,147094,197146,221432,140778,49800,19400, 
 取得投资收益所收到的现金(万元),521,94,104,194,278,45,67, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1111,1260,158,8,--,0,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,62,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,659,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),218734,148449,197408,221634,141119,50504,19470, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),899,5539,3685,2430,617,605,174, 
