 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),107807,82863,75332,74143,75378,75022,66680,67350,47996,38009, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),13,--,--,--,129,246,66,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2450,2642,2745,2350,2215,1850,1189,1925,1288,1678, 
 经营活动现金流入小计(万元),110270,85505,78076,76493,77722,77118,67935,69275,49283,39687, 
 购买商品、接受劳务支付的现金(万元),45966,27755,24485,27554,31669,25869,27452,29896,20459,19909, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23820,20602,19719,19963,17578,18365,15984,14963,10366,7936, 
 支付的各项税费(万元),13925,11800,9868,10039,7611,9326,9305,8302,5565,3825, 
 支付的其他与经营活动有关的现金(万元),14599,11322,11084,9643,10492,10349,8923,7092,7189,6788, 
 经营活动现金流出小计(万元),98310,71479,65156,67199,67350,63909,61664,60254,43580,38458, 
 经营活动产生的现金流量净额(万元),11960,14026,12920,9294,10372,13209,6272,9021,5703,1229, 
 收回投资所收到的现金(万元),15030,6542,2845,984,--,--,--,--,--,100, 
 取得投资收益所收到的现金(万元),50,25,7,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),376,61,91,12,394,5,53,55,6,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),353,7220,300,3174,--,--,359,277,317,170, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15810,13848,3243,4170,394,5,412,332,323,271, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2774,1885,4977,5698,4219,11867,18837,10434,5034,1060, 
 投资所支付的现金(万元),9780,12470,2572,1190,980,--,--,--,--,120, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,3603,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),110,7541,--,--,--,--,--,205,273,280, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12663,21896,7549,6888,8801,11867,18837,10638,5306,1460, 
 投资活动产生的现金流量净额(万元),3146,-8048,-4306,-2718,-8407,-11862,-18425,-10306,-4984,-1190, 
 吸收投资收到的现金(万元),--,370,1419,3300,49,--,53429,--,--,12056, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,370,1419,3300,49,--,--,--,--,--, 
