 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),182680,244150,208296,142636,75887,143330,68663,55105,47099,39933,23864, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),10,26,97,102,66,77,237,20,19,65,175, 
 收到的其他与经营活动有关的现金(万元),11358,9183,7336,2926,4041,4007,4097,4314,1433,3882,21, 
 经营活动现金流入小计(万元),194049,253358,215729,145664,79994,147413,72997,59438,48552,43880,24059, 
 购买商品、接受劳务支付的现金(万元),214129,206415,97176,78627,64495,44462,60841,61704,32369,22408,14896, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),11709,17386,16038,10533,9355,8181,7579,5615,5237,4084,3324, 
 支付的各项税费(万元),2322,6855,9815,10294,9888,15259,9490,6262,4295,4268,1733, 
 支付的其他与经营活动有关的现金(万元),13519,25888,18007,6436,4545,4086,5957,4600,3139,4046,3657, 
 经营活动现金流出小计(万元),241680,256544,141035,105890,88283,71988,83867,78181,45040,34807,23610, 
 经营活动产生的现金流量净额(万元),-47631,-3186,74694,39775,-8289,75425,-10869,-18742,3511,9074,450, 
 收回投资所收到的现金(万元),592504,137853,50251,208881,100,--,--,--,0,907,0, 
 取得投资收益所收到的现金(万元),4301,7443,27127,2863,398,750,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),47,71,5,18,750,4,6,4,2,1,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,15726,1008,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),169,--,--,--,--,--,--,--,1200,413,0, 
