 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),845160,756260,599867,463038,423159,333138,268065,211132,147022,118401,147755,146075,96674,69219, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的税费返还(万元),29684,24752,18747,20997,20534,22495,19073,19446,13231,6860,9933,7792,1986,989, 
 收到的其他与经营活动有关的现金(万元),45385,46250,32261,20099,10257,7402,8495,6982,8540,1406,2845,7249,2418,3531, 
 经营活动现金流入小计(万元),920229,827262,650875,504135,453950,363035,295633,237559,168794,126666,160534,161116,101078,73739, 
 购买商品、接受劳务支付的现金(万元),623012,592738,399065,335931,276681,237614,194164,176278,124425,69545,144571,124112,76221,59242, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),113239,112874,99377,73239,64296,41919,34159,26167,20116,13749,13045,11366,7881,6064, 
 支付的各项税费(万元),37052,30779,35536,20915,21673,12635,11380,9639,5651,4828,5466,4129,2369,1708, 
 支付的其他与经营活动有关的现金(万元),72218,77038,63149,47617,37249,24000,22607,12749,11862,6403,8677,4622,4729,3765, 
 经营活动现金流出小计(万元),845520,813430,597129,477701,399899,316168,262311,224832,162053,94524,171759,144229,91200,70779, 
 经营活动产生的现金流量净额(万元),74708,13832,53746,26433,54051,46867,33322,12727,6741,32142,-11225,16887,9879,2960, 
 收回投资所收到的现金(万元),8464,--,--,--,--,--,--,--,--,0,--,48,308,0, 
 取得投资收益所收到的现金(万元),860,409,2816,2155,673,151,116,184,273,0,0,343,-297,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),178,1291,134,51,35,44,87,0,10,0,1,8,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,6471,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),161151,50947,69523,127762,87660,39,5,130,--,3000,5823,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流入小计(万元),170653,59118,72473,129968,88369,234,208,314,283,3000,5824,399,11,0, 
