 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),541970,459006,409288,315071,302963,245898,200074,153177,89020,59086,42510,32111, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),4,51,5,1,--,--,--,--,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),49057,18583,46036,7849,7570,3780,2130,3876,1189,693,829,426, 
 经营活动现金流入小计(万元),591031,477641,455328,322921,310533,249678,202205,157054,90209,59779,43339,32537, 
 购买商品、接受劳务支付的现金(万元),431059,371532,370624,301640,234299,174305,161121,134881,70168,42304,30455,25373, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),52355,40352,36690,55937,67325,58207,51900,36033,16080,6808,5061,2800, 
 支付的各项税费(万元),20197,14980,13513,17749,21822,19492,12969,12923,6500,3540,4564,1812, 
 支付的其他与经营活动有关的现金(万元),65187,28170,27797,14464,13507,14317,25323,14067,6233,3653,2176,1411, 
 经营活动现金流出小计(万元),568797,455033,448624,389790,336954,266321,251312,197904,98981,56305,42256,31397, 
 经营活动产生的现金流量净额(万元),22234,22607,6704,-66869,-26421,-16643,-49108,-40851,-8772,3474,1083,1140, 
 收回投资所收到的现金(万元),10000,153,--,2450,1510,--,--,--,--,0,0,49, 
 取得投资收益所收到的现金(万元),3818,5148,4400,3087,1952,2065,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2961,604,876,772,1446,3461,254,36,17,227,20,24, 
 处置子公司及其他营业单位收到的现金净额(万元),12530,144,186,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),82093,74266,7220,--,--,--,--,314,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),111402,80315,12681,6309,4907,5526,254,350,17,227,20,73, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),17820,7376,21607,2263,4144,14239,6764,27642,12434,1388,1250,924, 
 投资所支付的现金(万元),78061,153704,47350,10000,16500,5750,35003,13782,--,0,419,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),11952,--,8095,31804,--,--,1824,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),35566,81022,11498,76081,11103,1000,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),143400,242102,88549,120148,31747,20989,43591,41423,12434,1388,1669,924, 
 投资活动产生的现金流量净额(万元),-31998,-161787,-75868,-113839,-26840,-15463,-43336,-41073,-12417,-1161,-1649,-851, 
 吸收投资收到的现金(万元),5765,97870,1200,144250,--,--,--,--,127811,0,2657,687, 
 其中：子公司吸收少数股东投资收到的现金(万元),5765,270,1200,300,--,--,--,--,3,0,2,6, 
 取得借款收到的现金(万元),456726,239301,142699,174679,139580,130400,89691,54100,3183,2200,4200,1200, 
 发行债券收到的现金(万元),116299,109576,108000,119620,19960,9360,69030,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),5431,144,--,--,--,--,--,--,1098,0,0,0, 
 筹资活动现金流入小计(万元),584221,446890,251899,438549,159540,139760,158721,54100,132093,2200,6857,1887, 
 偿还债务支付的现金(万元),516863,322410,157564,139613,95169,73158,82619,8222,4360,2000,3400,1188, 
 分配股利、利润或偿付利息所支付的现金(万元),37233,36579,25203,21957,20615,11761,5433,3012,4933,562,126,158, 
 其中：子公司支付给少数股东的股利、利润(万元),--,508,--,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),4870,995,1728,222,333,196,77,--,1231,0,0,0, 
 筹资活动现金流出小计(万元),558966,359984,184495,161793,116116,85115,88129,11234,10523,2562,3526,1346, 
 筹资活动产生的现金流量净额(万元),25255,86907,67404,276756,43424,54645,70592,42866,121569,-362,3330,540, 
 汇率变动对现金及现金等价物的影响(万元),-1290,-205,432,221,5,-51,-38,-82,--,0,0,0, 
 现金及现金等价物净增加额(万元),14201,-52479,-1329,96269,-9832,22488,-21890,-39139,100380,1951,2765,829, 
 加:期初现金及现金等价物余额(万元),102946,155425,156754,60485,70317,47829,69719,108858,8478,6527,3762,2933, 
 期末现金及现金等价物余额(万元),117148,102946,155425,156754,60485,70317,47829,69719,108858,8478,6527,3762, 
 净利润(万元),5072,31796,12633,-20283,44820,42211,33132,28944,16848,7762,5571,3517, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),21734,14268,15376,11556,7400,4017,3765,3109,1274,421,-27,299, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4809,4405,4042,4183,3732,2503,2208,1737,670,430,348,279, 
 无形资产摊销(万元),468,490,489,458,377,264,155,100,47,27,25,3, 
 长期待摊费用摊销(万元),1402,1720,1852,2164,1445,1537,812,356,52,279,106,44, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-232,-375,-137,-358,-465,-1699,-299,38,38,20,36,-8, 
 固定资产报废损失(万元),306,84,--,--,--,--,--,--,--,0,1,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),31090,24485,18499,13876,14057,10004,7510,1169,-332,112,126,78, 
 投资损失(万元),-42553,-5988,-1766,25356,-4005,-5316,-3060,--,--,0,0,88, 
 递延所得税资产减少(万元),-3735,-2879,-1113,-1484,-1233,-1065,-856,-614,-133,-52,45,-63, 
 递延所得税负债增加(万元),535,-343,243,140,35,--,--,--,--,0,0,0, 
 存货的减少(万元),-147014,-20127,-56508,-26624,-137410,-135135,-88597,-65347,-39542,-2792,-4920,-3931, 
 经营性应收项目的减少(万元),-44781,-18746,-13300,-67721,-70843,-38767,-45575,-50030,-17066,-5052,-2109,-2558, 
 经营性应付项目的增加(万元),195131,-6184,35494,-8132,113990,102760,41698,39687,29359,2367,2066,3399, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),--,--,-9101,--,1680,2042,--,--,13,-49,-185,-7, 
 经营活动产生现金流量净额(万元),22234,22607,6704,-66869,-26421,-16643,-49108,-40851,-8772,3474,1083,1140, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),117148,102946,155425,156754,60485,70317,47829,69719,108858,8478,6527,3762, 
 现金的期初余额(万元),102946,155425,156754,60485,70317,47829,69719,108858,8478,6527,3762,2933, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),14201,-52479,-1329,96269,-9832,22488,-21890,-39139,100380,1951,2765,829, 

