 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),18797,13984,13526,18592,16490,15137,13284,12237,10289,7928, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,8,626,650,477,426,868, 
 收到的其他与经营活动有关的现金(万元),2952,4792,834,4760,1065,1606,1613,1043,1394,373, 
 经营活动现金流入小计(万元),21749,18776,14359,23352,17564,17369,15547,13758,12109,9169, 
 购买商品、接受劳务支付的现金(万元),6505,6347,9750,22654,11824,63561,21428,6817,5477,4493, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3001,2562,2666,2540,2205,2232,1876,1419,1410,688, 
 支付的各项税费(万元),520,79,127,270,450,1491,984,877,972,1094, 
 支付的其他与经营活动有关的现金(万元),2343,2109,3241,3508,3371,3544,4632,2798,2123,1047, 
 经营活动现金流出小计(万元),12368,11096,15784,28972,17850,70827,28920,11911,9982,7322, 
 经营活动产生的现金流量净额(万元),9380,7680,-1425,-5620,-286,-53458,-13372,1847,2127,1847, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,28,6281,2432,1,--,--,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,350,--,862,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),19,378,6281,3294,1,0,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),507,1194,1517,2149,3397,1033,3099,361,193,133, 
 投资所支付的现金(万元),1800,--,1200,800,--,2000,--,--,0,300, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2307,1194,2717,2949,3397,3033,3099,361,193,433, 
 投资活动产生的现金流量净额(万元),-2288,-816,3564,345,-3396,-3033,-3099,-361,-193,-433, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,38594,--,--,23, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,23, 
 取得借款收到的现金(万元),34200,19900,24000,48750,12983,31117,20920,--,3400,5600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,430,--, 
 筹资活动现金流入小计(万元),34200,19900,24000,48750,12983,31117,59514,0,3830,5623, 
 偿还债务支付的现金(万元),33197,24144,18268,26831,8184,1862,6928,906,2160,2960, 
 分配股利、利润或偿付利息所支付的现金(万元),7733,5565,5947,6376,5706,4351,835,809,765,536, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,72,300,--,--,1286,--,--,--, 
