 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),91551,101675,69823,80995,100444,95002,94949,108449,91431,45237,77736,64178,59457,35872,21420, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到的税费返还(万元),3395,2652,1708,2004,3025,1216,182,359,--,130,--,26,137,37,25, 
 收到的其他与经营活动有关的现金(万元),3777,18043,2466,974,604,1368,1199,3011,2561,717,4237,682,2257,1065,681, 
 经营活动现金流入小计(万元),98723,122371,73997,83972,104073,97586,96330,111819,93992,46084,81973,64885,61851,36974,22126, 
 购买商品、接受劳务支付的现金(万元),77993,92712,59583,65877,83242,85973,81272,101420,84076,42104,70160,57011,53838,29665,16269, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),9101,8333,6769,6377,5990,5721,5282,5624,4272,3026,3256,2487,2073,1886,1338, 
 支付的各项税费(万元),1766,1783,1325,1064,1390,1321,1615,2076,1896,575,1520,1273,995,1527,727, 
 支付的其他与经营活动有关的现金(万元),9904,15401,7829,3160,4060,2379,4227,5124,5949,2894,5202,2633,2594,2030,1098, 
 经营活动现金流出小计(万元),98764,118229,75506,76478,94683,95394,92396,114243,96193,48600,80138,63404,59500,35108,19431, 
 经营活动产生的现金流量净额(万元),-41,4142,-1509,7494,9390,2192,3934,-2424,-2201,-2516,1835,1481,2350,1866,2695, 
 收回投资所收到的现金(万元),--,--,--,--,--,500,100,--,20,--,--,--,0,--,3, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,26,0,--,1,--,--,--,0,--,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),89,77,75,893,24,10,6337,17,97,0,22,1,1,19,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到的其他与投资活动有关的现金(万元),10123,246446,119124,--,30,--,--,--,--,--,--,--,0,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流入小计(万元),10212,246523,119199,893,54,535,6437,17,117,0,22,1,1,19,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),15285,8951,1815,393,1097,479,1001,2861,6358,3727,7720,6137,913,1795,3631, 
 投资所支付的现金(万元),22001,66238,222,352,--,--,605,--,20,--,--,--,0,--,375, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,248,339,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付的其他与投资活动有关的现金(万元),709,188596,187400,--,37,--,--,--,--,--,--,--,0,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流出小计(万元),37995,264033,189776,745,1134,479,1606,2861,6378,3727,7720,6137,913,1795,4006, 
 投资活动产生的现金流量净额(万元),-27784,-17510,-70577,148,-1081,57,4831,-2844,-6260,-3727,-7699,-6136,-912,-1776,-4003, 
 吸收投资收到的现金(万元),203,8184,99254,--,--,--,--,70,50,39305,117,16267,274,869,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),203,7204,250,--,--,--,--,70,--,--,--,--,0,--,--, 
 取得借款收到的现金(万元),49966,29,13292,23600,43576,60178,54204,54375,57692,--,42352,20570,17815,10194,7840, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,2291,3000,2000,1565,705,2750,--,--,--,--,37,--,--, 
 筹资活动现金流入小计(万元),50169,8213,114837,26600,45576,61743,54909,57195,57742,39305,42469,36837,18126,11063,7840, 
 偿还债务支付的现金(万元),17232,1646,31703,30024,48079,61783,62184,45065,47545,33154,38124,27736,15372,8963,4993, 
 分配股利、利润或偿付利息所支付的现金(万元),1346,407,700,841,3583,1773,2186,1872,1000,514,1988,1037,830,921,684, 
 其中：子公司支付给少数股东的股利、利润(万元),34,149,--,--,242,28,53,--,--,14,--,--,0,--,--, 
 支付其他与筹资活动有关的现金(万元),2000,--,--,4099,2000,1565,1977,2750,--,--,--,858,0,--,--, 
 筹资活动现金流出小计(万元),20577,2053,32403,34963,53662,65120,66346,49687,48546,33668,40112,29631,16202,9884,5677, 
 筹资活动产生的现金流量净额(万元),29591,6160,82434,-8364,-8087,-3377,-11438,7508,9196,5637,2357,7206,1924,1179,2163, 
 汇率变动对现金及现金等价物的影响(万元),0,-38,44,527,7,-15,-9,-48,-16,-33,-28,-74,-90,-18,6, 
 现金及现金等价物净增加额(万元),1767,-7246,10392,-195,230,-1144,-2681,2192,719,-638,-3535,2476,3273,1251,861, 
 加:期初现金及现金等价物余额(万元),6431,13677,3285,3480,3251,4394,7076,4884,4165,4803,8338,5861,2589,2735,1874, 
 期末现金及现金等价物余额(万元),8198,6431,13677,3285,3480,3251,4394,7076,4884,4165,4803,8338,5861,3986,2735, 
 净利润(万元),551,486,464,657,352,939,499,380,1793,337,81,2574,2417,1963,2017, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,83,14,1, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 资产减值准备(万元),82,208,688,274,155,204,196,331,356,100,555,124,39,84,47, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2357,1954,2308,2181,2260,2365,2365,2031,1757,1345,1018,859,1390,1308,1202, 
 无形资产摊销(万元),219,89,92,90,70,43,54,50,50,50,50,39,1,--,--, 
 长期待摊费用摊销(万元),408,153,193,101,77,64,52,40,37,24,--,--,1,1,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,13,-5, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,-14,-165,128, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-10,0,-458,-973,72,29,-1674,0,-33,0,2,-1,18,-4,11, 
 固定资产报废损失(万元),8,173,--,36,--,--,22,1,33,17,--,1,0,1,--, 
 公允价值变动损失(万元),38,-52,-7,35,-6,-3,-0,--,1,--,--,--,0,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 财务费用(万元),1218,7,-157,1184,1535,1751,2147,1635,995,463,952,588,530,321,299, 
 投资损失(万元),-4192,-1579,-1250,12,-4,-26,-0,48,53,--,--,--,0,11,4, 
 递延所得税资产减少(万元),-293,-86,8,34,-129,127,-156,-91,-65,61,-64,-53,-2,-2,-24, 
 递延所得税负债增加(万元),311,164,1,--,--,--,--,--,--,--,0,--,0,--,--, 
 存货的减少(万元),-1856,1689,-1677,390,887,-278,-893,-1155,-1915,-2220,1176,-531,-1926,158,-2798, 
 经营性应收项目的减少(万元),7295,-8227,-69902,4721,5161,-4851,3237,-928,-8756,-10934,4391,-7079,-666,-2368,-1516, 
 经营性应付项目的增加(万元),-6177,9164,-984,1110,-1039,1828,-1915,-4765,3493,8239,-6326,4959,467,530,3329, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 其他(万元),--,--,69172,-2358,--,--,--,--,--,--,--,--,0,--,--, 
 经营活动产生现金流量净额(万元),-41,4142,-1509,7494,9390,2192,3934,-2424,-2201,-2516,1835,1481,2350,1866,2695, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 现金的期末余额(万元),8198,6431,13677,3285,3480,3251,4394,7076,4884,4165,4803,8338,5861,3986,2735, 
 现金的期初余额(万元),6431,13677,3285,3480,3251,4394,7076,4884,4165,4803,8338,5861,2589,2735,1874, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 现金及现金等价物的净增加额(万元),1767,-7246,10392,-195,230,-1144,-2681,2192,719,-638,-3535,2476,3273,1251,861, 

