 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),27669,24041,22315,20671,19681,18348,14173,13314,10331,4332, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1911,1664,1496,1472,1520,1420,989,1151,572,441, 
 收到的其他与经营活动有关的现金(万元),1883,1318,769,946,1204,834,532,487,188,1981, 
 经营活动现金流入小计(万元),31463,27023,24580,23088,22405,20601,15694,14951,11090,6754, 
 购买商品、接受劳务支付的现金(万元),9781,7008,8601,7186,7596,6222,4952,6932,5062,1492, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4787,4045,3956,3703,3211,2850,2428,2325,1446,804, 
 支付的各项税费(万元),4557,4106,3574,3729,3193,3323,2678,2299,1552,822, 
 支付的其他与经营活动有关的现金(万元),4994,3840,2738,2402,2207,1875,1649,1184,770,2085, 
 经营活动现金流出小计(万元),24119,18999,18869,17018,16207,14271,11707,12741,8830,5203, 
 经营活动产生的现金流量净额(万元),7344,8023,5711,6069,6197,6330,3986,2210,2261,1551, 
 收回投资所收到的现金(万元),20000,9000,6500,4060,1500,--,--,--,754,--, 
 取得投资收益所收到的现金(万元),423,146,105,96,32,--,--,--,1,28, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),34,3,5,8,--,6,334,--,3,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),6000,10090,10000,2500,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),26457,19239,16610,6664,1532,6,334,0,758,28, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9233,971,1413,6768,9883,903,238,3747,615,101, 
 投资所支付的现金(万元),18000,16000,9000,8560,1500,--,--,--,500,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),2000,6000,10090,10000,2586,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),29233,22971,20503,25328,13968,903,238,3747,1115,101, 
 投资活动产生的现金流量净额(万元),-2776,-3732,-3893,-18664,-12436,-897,96,-3747,-358,-73, 
 吸收投资收到的现金(万元),2565,--,--,--,21757,--,--,--,956,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,2000,4000,600,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),27,42,42,35,22274,--,--,--,--,--, 
