 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),40632,37265,42496,43654,16036,16585,11940,12268,8296,6906, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,0,--,--,--, 
 收到的税费返还(万元),1617,1966,1547,1744,676,1505,845,1067,933,768, 
 收到的其他与经营活动有关的现金(万元),1842,1167,1381,1138,1184,1848,829,561,950,922, 
 经营活动现金流入小计(万元),44092,40398,45425,46536,17897,19939,13614,13895,10179,8595, 
 购买商品、接受劳务支付的现金(万元),18084,18688,23100,23113,513,3983,2047,1436,587,356, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16103,13659,11923,8854,8899,7266,4673,3812,2392,1228, 
 支付的各项税费(万元),5081,4419,3556,3993,3312,3373,2311,2492,1373,1626, 
 支付的其他与经营活动有关的现金(万元),13548,12455,8877,10837,7106,6346,5721,3317,3792,2925, 
 经营活动现金流出小计(万元),52815,49220,47457,46798,19829,20969,14752,11056,8144,6135, 
 经营活动产生的现金流量净额(万元),-8723,-8822,-2032,-262,-1933,-1030,-1138,2840,2035,2460, 
 收回投资所收到的现金(万元),288300,587260,450,200,--,--,0,--,--,237, 
 取得投资收益所收到的现金(万元),2076,3074,14,23,--,--,0,2,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,26,10,--,1,--,0,--,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,0,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,312,--,--,0,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),290385,590360,474,535,1,0,0,2,0,237, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),27883,9198,5318,4437,4340,1934,1459,515,672,680, 
 投资所支付的现金(万元),292600,606090,3060,2926,500,500,0,--,--,200, 
 质押贷款净增加额(万元),--,--,--,--,--,--,0,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,0,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,0,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),320483,615288,8378,7362,4840,2434,1459,515,672,880, 
 投资活动产生的现金流量净额(万元),-30099,-24928,-7904,-6827,-4839,-2434,-1458,-513,-672,-643, 
 吸收投资收到的现金(万元),--,50,124395,--,--,--,38548,--,--,3450, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,50,450,--,--,--,0,--,--,--, 
 取得借款收到的现金(万元),--,4000,--,--,--,--,0,--,2500,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,0,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,250,751,--,--,100,304,50,71,115, 
 筹资活动现金流入小计(万元),0,4300,125146,0,0,100,38852,50,2571,3565, 
 偿还债务支付的现金(万元),4000,--,--,--,--,--,0,2500,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1841,2422,1216,1334,1334,1334,0,1514,--,1300, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,0,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,258,--,--,--,847,214,68,83, 
 筹资活动现金流出小计(万元),5841,2422,1474,1334,1334,1334,847,4228,68,1383, 
 筹资活动产生的现金流量净额(万元),-5841,1878,123672,-1334,-1334,-1234,38005,-4178,2503,2182, 
 汇率变动对现金及现金等价物的影响(万元),3,11,12,-113,-91,--,0,--,--,--, 
 现金及现金等价物净增加额(万元),-44660,-31859,113749,-8536,-8196,-4698,35409,-1852,3866,3999, 
 加:期初现金及现金等价物余额(万元),103742,135602,21853,30389,38585,43284,7875,9727,5860,1861, 
 期末现金及现金等价物余额(万元),59082,103742,135602,21853,30389,38585,43284,7875,9727,5860, 
 净利润(万元),9347,9034,8024,7072,6799,6779,6011,4477,4028,2256, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),8366,5497,3244,2885,2350,1286,731,257,166,-95, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1169,1053,864,764,476,344,288,261,172,122, 
 无形资产摊销(万元),1036,609,422,118,18,65,104,113,112,112, 
 长期待摊费用摊销(万元),482,171,146,91,60,50,37,16,8,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-2,-14,-2,8,1,--,-0,--,--,-0, 
 固定资产报废损失(万元),5,2,--,--,--,--,--,0,--,1, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),98,113,-12,113,--,--,--,10,4,--, 
 投资损失(万元),-807,-2287,208,-23,--,--,--,-2,--,-37, 
 递延所得税资产减少(万元),-984,-1100,-507,-779,-236,-149,-144,-57,-33,23, 
 递延所得税负债增加(万元),-16,-16,-16,--,--,--,--,--,--,--, 
 存货的减少(万元),-1819,-3550,-2413,25,-501,-93,10,-396,-51,125, 
 经营性应收项目的减少(万元),-31176,-29482,-15472,-19077,-17280,-11604,-9779,-2718,-2653,-428, 
 经营性应付项目的增加(万元),5577,11148,3482,8540,6380,2291,1604,877,280,381, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-8723,-8822,-2032,-262,-1933,-1030,-1138,2840,2035,2460, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
