 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),109540,119391,109866,116016,125147,121277,109223,110896,120274,68429, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2919,6712,6327,3346,1270,12210,2391,8621,5405,5247, 
 经营活动现金流入小计(万元),112459,126102,116193,119362,126417,133486,111613,119517,125678,73676, 
 购买商品、接受劳务支付的现金(万元),48613,94750,67401,80482,83568,80155,72194,108522,74461,52763, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20321,19904,17293,15276,14742,15414,13164,12545,9816,6625, 
 支付的各项税费(万元),6277,7661,4555,4744,6441,9034,7828,6275,9281,3913, 
 支付的其他与经营活动有关的现金(万元),5829,2930,2265,2460,6771,2545,7958,2746,11995,4309, 
 经营活动现金流出小计(万元),81040,125245,91514,102962,111522,107149,101144,130089,105553,67609, 
 经营活动产生的现金流量净额(万元),31419,857,24679,16400,14896,26338,10469,-10572,20126,6067, 
 收回投资所收到的现金(万元),29300,77595,100025,--,--,--,--,75,--,25, 
 取得投资收益所收到的现金(万元),68,505,817,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),263,2,31,1085,14,29,0,1368,1163,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,3553,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),813,1322,2021,386,389,337,576,21264,13980,166, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),30445,82976,102894,1470,403,365,576,22708,15142,199, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),20823,24261,7332,9641,17938,11266,16677,42125,38449,36312, 
 投资所支付的现金(万元),25107,61500,106220,16700,--,--,--,1559,65,10, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,11647,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,85,600, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),45929,85761,113552,26341,17938,11266,16677,43684,50246,36922, 
 投资活动产生的现金流量净额(万元),-15485,-2786,-10658,-24871,-17534,-10900,-16101,-20976,-35103,-36723, 
 吸收投资收到的现金(万元),2616,--,--,101870,23036,--,--,--,6800,2200, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,400,600, 
 取得借款收到的现金(万元),61000,69200,120950,118723,117644,127160,111970,109381,78000,82398, 
