 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),308039,215011,162729,232215,282095,176147,175719,212934,199147,79298,119788, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2383,1855,878,953,944,785,23,393,10,12,65, 
 收到的其他与经营活动有关的现金(万元),11859,12209,1567,2301,1883,914,758,914,509,530,2705, 
 经营活动现金流入小计(万元),322281,229075,165173,235468,284923,177846,176499,214241,199666,79839,122558, 
 购买商品、接受劳务支付的现金(万元),271465,279166,177208,173281,241283,151548,172615,206074,199978,79644,92623, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13726,11366,8135,7633,8499,8087,4928,4602,4168,2608,1997, 
 支付的各项税费(万元),10636,16951,5035,7050,4935,4253,4204,3408,2650,1827,3378, 
 支付的其他与经营活动有关的现金(万元),12727,23636,4144,5152,7065,5362,5901,7060,4269,2016,2992, 
 经营活动现金流出小计(万元),308555,331119,194521,193116,261783,169250,187648,221145,211065,86095,100990, 
 经营活动产生的现金流量净额(万元),13726,-102044,-29348,42352,23141,8596,-11149,-6904,-11398,-6256,21568, 
 收回投资所收到的现金(万元),--,329,272,433,163,--,191,--,--,--,--, 
 取得投资收益所收到的现金(万元),4,3311,2828,1038,1322,2129,80,276,--,389,--, 
