 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),81638,80879,61899,47850,35847,23794,23039, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),3075,2089,1226,687,684,564,581, 
 收到的其他与经营活动有关的现金(万元),1148,705,476,184,152,259,135, 
 经营活动现金流入小计(万元),85862,83673,63601,48721,36683,24617,23756, 
 购买商品、接受劳务支付的现金(万元),56993,54383,38823,28599,27162,16955,17787, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11261,8502,7675,5156,3508,2747,1861, 
 支付的各项税费(万元),2332,3748,2273,1794,1096,975,482, 
 支付的其他与经营活动有关的现金(万元),11329,9276,6438,5579,4136,2625,2531, 
 经营活动现金流出小计(万元),81915,75909,55209,41128,35902,23302,22661, 
 经营活动产生的现金流量净额(万元),3947,7764,8393,7593,781,1314,1094, 
 收回投资所收到的现金(万元),92300,48955,9000,3980,180,1010,--, 
 取得投资收益所收到的现金(万元),1270,482,66,9,0,4,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,2,0,--,--,21, 
