 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),675353,639192,442428,415193,475277,594805,539381,271879,145369,118433,76343, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),3823,7083,4905,11577,7131,37252,21957,13877,1041,1137,612, 
 收到的其他与经营活动有关的现金(万元),3774341,4637568,4022184,5024400,4048828,1779241,793648,258045,47644,28801,17507, 
 经营活动现金流入小计(万元),4453516,5283843,4469517,5451170,4531236,2411298,1354987,543801,194054,148370,94462, 
 购买商品、接受劳务支付的现金(万元),585146,646619,414407,379880,450215,632558,566775,262265,142670,108925,83876, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),6409,5510,4470,3305,2328,2136,1513,1107,389,243,92, 
 支付的各项税费(万元),13546,8299,9391,7365,3759,6205,3175,1948,673,511,151, 
 支付的其他与经营活动有关的现金(万元),3899655,4586682,4103103,5045060,4071366,1765386,789178,279882,51241,37208,9116, 
 经营活动现金流出小计(万元),4504756,5247109,4531371,5435610,4527668,2406285,1360642,545201,194973,146886,93234, 
