 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),93455,80550,76295,79282,71637,70605,62968, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,117,--,--, 
 收到的其他与经营活动有关的现金(万元),852,1447,303,410,637,337,272, 
 经营活动现金流入小计(万元),94306,81997,76599,79693,72391,70942,63241, 
 购买商品、接受劳务支付的现金(万元),57510,49601,38712,38074,42669,40579,37590, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12922,11992,11054,11889,11083,8882,6826, 
 支付的各项税费(万元),7781,8334,9327,8459,9873,8046,7542, 
 支付的其他与经营活动有关的现金(万元),6315,4320,2894,2912,2164,1818,1267, 
 经营活动现金流出小计(万元),84528,74247,61987,61334,65788,59326,53226, 
 经营活动产生的现金流量净额(万元),9778,7750,14612,18358,6603,11617,10015, 
 收回投资所收到的现金(万元),49200,64800,7310,5351,3033,--,--, 
 取得投资收益所收到的现金(万元),1863,521,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),166,140,17,54,61,16,723, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,970,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),51229,66431,7326,5406,3094,16,723, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14680,3515,4013,8602,7323,7656,10560, 
 投资所支付的现金(万元),60398,59800,10000,7240,3000,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),148,1400,--,--,1810,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),75227,64716,14013,15842,12133,7656,10560, 
 投资活动产生的现金流量净额(万元),-23998,1715,-6686,-10436,-9039,-7640,-9836, 
 吸收投资收到的现金(万元),--,46935,--,--,--,--,10982, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--, 
