 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),144669,141023,126090,158908,156009,75480,69945, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),697,1040,688,1423,1785,406,177, 
 收到的其他与经营活动有关的现金(万元),9750,8656,1953,1719,31021,7539,26277, 
 经营活动现金流入小计(万元),155116,150719,128731,162050,188815,83424,96399, 
 购买商品、接受劳务支付的现金(万元),60674,69038,27887,26073,53630,35071,67423, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20114,20526,19822,20081,19143,13279,13502, 
 支付的各项税费(万元),25229,29416,19189,44173,32169,12525,12010, 
 支付的其他与经营活动有关的现金(万元),8485,7709,8546,5934,5121,7444,7282, 
 经营活动现金流出小计(万元),114502,126689,75444,96261,110063,68319,100218, 
 经营活动产生的现金流量净额(万元),40614,24030,53287,65789,78752,15105,-3819, 
 收回投资所收到的现金(万元),341520,109000,--,3292,--,--,--, 
 取得投资收益所收到的现金(万元),4945,1217,253,400,506,554,610, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,30,83,99,73,93,573, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1922,920,393,20,1194,--,12382, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),348396,111167,728,3810,1773,647,13565, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2766,10511,9242,4995,4584,4962,2223, 
 投资所支付的现金(万元),392545,208300,--,485,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,5186,498,--,--,--, 
 支付的其他与投资活动有关的现金(万元),2422,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),397733,218811,14429,5978,4584,4962,2223, 
 投资活动产生的现金流量净额(万元),-49337,-107644,-13701,-2168,-2811,-4314,11342, 
 吸收投资收到的现金(万元),--,164055,--,397,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,397,--,--,--, 
 取得借款收到的现金(万元),--,--,--,21100,61573,126230,196910, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,3500,4500,2250, 
 筹资活动现金流入小计(万元),0,164055,0,21497,65073,130730,199160, 
 偿还债务支付的现金(万元),--,--,--,64600,116253,119549,196445, 
 分配股利、利润或偿付利息所支付的现金(万元),22463,22350,22106,12217,30442,13641,11752, 
