 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),136260,130845,113554,77343,73316,48730,31332,34513,29991,15616,11875, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),858,1283,2171,1252,851,1429,1208,1111,1386,228,20, 
 收到的其他与经营活动有关的现金(万元),1243,2979,1245,1380,521,1129,863,372,2512,1605,1917, 
 经营活动现金流入小计(万元),138361,135106,116969,79975,74688,51287,33403,35996,33889,17449,13812, 
 购买商品、接受劳务支付的现金(万元),99130,107083,89021,68322,57372,40810,27530,27664,26301,12434,9385, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15826,14468,11551,8213,8207,5733,3146,3234,2431,1584,1230, 
 支付的各项税费(万元),5921,10154,6440,1861,943,840,881,1342,850,379,471, 
 支付的其他与经营活动有关的现金(万元),8094,6394,5499,3417,3856,2472,1676,1922,3396,2921,3531, 
 经营活动现金流出小计(万元),128972,138099,112511,81813,70378,49855,33233,34161,32978,17318,14618, 
 经营活动产生的现金流量净额(万元),9389,-2993,4458,-1838,4310,1432,170,1834,911,132,-806, 
 收回投资所收到的现金(万元),8980,12290,2604,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1082,253,22,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),508,112,304,14,0,18,--,0,9,35,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,1626,--,--,--,--,--,--,--,99,646, 
 收到的其他与投资活动有关的现金(万元),--,2080,3916,--,175,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10570,16361,6847,14,175,18,0,0,9,134,646, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7756,4529,5617,10911,14082,5572,3294,1197,1951,1202,992, 
 投资所支付的现金(万元),12100,56515,26664,10330,1500,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,294,--,--,6156,--,2470,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,1640,--,--,151,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),19856,62978,32282,21241,21889,5572,5764,1197,1951,1202,992, 
 投资活动产生的现金流量净额(万元),-9286,-46618,-25434,-21227,-21714,-5554,-5764,-1197,-1942,-1068,-346, 
 吸收投资收到的现金(万元),51,--,54000,--,7000,--,--,21188,2030,1266,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),51,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),106882,128520,50669,47061,18886,6154,4850,10100,6450,5190,6260, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3270,--,1033,--,--,--,3000,742,871,61,112, 
 筹资活动现金流入小计(万元),110203,128520,105702,47061,25886,6154,7850,32030,9351,6517,6372, 
 偿还债务支付的现金(万元),104603,83393,42198,21300,10449,9096,8751,4850,5890,4750,5505, 
 分配股利、利润或偿付利息所支付的现金(万元),5567,4482,3361,2680,979,783,1484,317,861,74,147, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,28,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),377,133,13814,1033,649,111,703,3688,228,50,5, 
 筹资活动现金流出小计(万元),110547,88008,59373,25013,12078,9990,10938,8854,6979,4874,5657, 
 筹资活动产生的现金流量净额(万元),-345,40513,46329,22049,13808,-3836,-3088,23176,2372,1643,715, 
 汇率变动对现金及现金等价物的影响(万元),-38,-54,25,11,21,-193,45,--,--,--,--, 
 现金及现金等价物净增加额(万元),-280,-9152,25378,-1006,-3574,-8151,-8637,23813,1341,707,-437, 
 加:期初现金及现金等价物余额(万元),20775,29927,4550,5555,9129,17280,25917,2104,763,56,493, 
 期末现金及现金等价物余额(万元),20495,20775,29927,4550,5555,9129,17280,25917,2104,763,56, 
 净利润(万元),-83548,8839,9316,2403,2368,1769,1847,3556,3094,1475,790, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),69513,2787,1857,522,46,231,56,85,134,84,53, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4500,3423,2924,1378,1141,967,778,459,345,230,185, 
 无形资产摊销(万元),893,1051,1124,755,718,437,217,61,52,28,12, 
 长期待摊费用摊销(万元),204,189,150,284,192,163,126,80,51,19,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-61,-12,72,17,2,-14,--,1,-1,--,--, 
 固定资产报废损失(万元),140,1,--,--,--,--,--,--,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),4743,3312,1712,715,212,374,230,328,208,74,159, 
 投资损失(万元),12243,-124,3174,1241,117,--,--,--,--,-66,-357, 
 递延所得税资产减少(万元),-313,-291,-499,18,-110,-109,-6,-13,-20,-16,-9, 
 递延所得税负债增加(万元),-170,-55,-46,-3,-0,--,--,--,--,--,--, 
 存货的减少(万元),-3693,5626,-4579,-8127,-2732,-5057,-1947,-3073,-2663,-1277,-902, 
 经营性应收项目的减少(万元),3331,-21213,-27858,-5480,-6035,-7517,-2257,-693,-1579,-2275,-765, 
 经营性应付项目的增加(万元),1652,-6822,17110,4439,8393,10188,1126,1042,1292,1854,28, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-44,295,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),9389,-2993,4458,-1838,4310,1432,170,1834,911,132,-806, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20495,20775,29927,4550,5555,9129,17280,25917,2104,763,56, 
 现金的期初余额(万元),20775,29927,4550,5555,9129,17280,25917,2104,763,56,493, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-280,-9152,25378,-1006,-3574,-8151,-8637,23813,1341,707,-437, 

