 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),32461,27720,24173,24744,21896,19098,18384, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,0,0,0,0,--, 
 收到的其他与经营活动有关的现金(万元),660,145,424,159,96,76,2036, 
 经营活动现金流入小计(万元),33121,27865,24597,24903,21992,19174,20421, 
 购买商品、接受劳务支付的现金(万元),16491,13726,6740,5600,6654,3861,8319, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3705,3343,3011,2820,2426,2234,2065, 
 支付的各项税费(万元),2214,3236,3688,4715,3723,2689,3276, 
 支付的其他与经营活动有关的现金(万元),3424,3925,2994,3115,3000,2800,2910, 
 经营活动现金流出小计(万元),25834,24231,16433,16250,15802,11583,16570, 
 经营活动产生的现金流量净额(万元),7288,3634,8164,8653,6189,7591,3851, 
 收回投资所收到的现金(万元),23874,5000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,89,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,2,0,64,27,809,0, 
 处置子公司及其他营业单位收到的现金净额(万元),22,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),240,--,2005,0,0,0,1124, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),24136,5091,2005,64,27,809,1124, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),21833,8076,1885,1279,1543,3796,4131, 
 投资所支付的现金(万元),2000,26000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),660,--,2000,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),24493,34076,3885,1279,1543,3796,4131, 
 投资活动产生的现金流量净额(万元),-357,-28985,-1880,-1216,-1516,-2987,-3007, 
 吸收投资收到的现金(万元),--,36270,0,0,0,3150,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),6000,--,10500,9500,16900,20000,13000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,1358,800,--,--,--, 
 筹资活动现金流入小计(万元),6000,36270,11858,10300,16900,23150,13000, 
 偿还债务支付的现金(万元),100,4100,12000,11700,19100,16000,13100, 
 分配股利、利润或偿付利息所支付的现金(万元),1952,1986,1977,2494,2230,1141,1818, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),163,2955,47,232,0,9442,0, 
 筹资活动现金流出小计(万元),2215,9042,14024,14426,21330,26583,14918, 
 筹资活动产生的现金流量净额(万元),3785,27228,-2166,-4126,-4430,-3433,-1918, 
 汇率变动对现金及现金等价物的影响(万元),0,-0,0,0,0,-1,-0, 
 现金及现金等价物净增加额(万元),10716,1877,4119,3312,243,1170,-1075, 
 加:期初现金及现金等价物余额(万元),15330,13453,9334,6022,5779,4608,5683, 
 期末现金及现金等价物余额(万元),26046,15330,13453,9334,6022,5779,4608, 
 净利润(万元),3965,5368,6894,6193,6583,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),144,86,-27,-62,307,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2096,1952,1815,1656,1569,--,--, 
 无形资产摊销(万元),172,93,74,74,74,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-10,15,10,-18,-2,--,--, 
 固定资产报废损失(万元),--,--,--,--,97,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),164,187,177,694,879,--,--, 
 投资损失(万元),-331,-631,-5,--,--,--,--, 
 递延所得税资产减少(万元),-94,-26,30,17,-23,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),-984,-748,-59,522,364,--,--, 
 经营性应收项目的减少(万元),-356,-2504,-1070,1087,-4945,--,--, 
 经营性应付项目的增加(万元),2718,18,324,-1510,1286,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),-199,-176,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),7288,3634,8164,8653,6189,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),26046,15330,13453,9334,6022,5779,4608, 
 现金的期初余额(万元),15330,13453,9334,6022,5779,4608,5683, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),10716,1877,4119,3312,243,1170,-1075, 

