 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),236491,242640,241543,229105,237042,240936,242511,250609,236360,211839,196540, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,0,32,22, 
 收到的其他与经营活动有关的现金(万元),4220,4277,3860,3867,3449,3048,3344,2225,863,1376,1061, 
 经营活动现金流入小计(万元),240711,246917,245403,232972,240491,243984,245855,252834,237224,213247,197622, 
 购买商品、接受劳务支付的现金(万元),174952,173504,167627,163333,168574,173377,173258,180298,168805,153584,138829, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),16071,15552,14321,13958,13795,13517,13220,12603,11071,9562,7683, 
 支付的各项税费(万元),18757,20216,20494,19532,20575,20927,20937,20216,18481,16594,16902, 
 支付的其他与经营活动有关的现金(万元),10421,10390,10566,9016,8973,11149,8796,9516,8663,8536,7505, 
 经营活动现金流出小计(万元),220200,219662,213009,205840,211917,218969,216211,222632,207020,188277,170918, 
 经营活动产生的现金流量净额(万元),20512,27255,32395,27133,28574,25015,29644,30202,30203,24971,26704, 
 收回投资所收到的现金(万元),160000,147120,136000,114000,91000,50000,37200,--,0,5000,10550, 
