 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),146066,112027,84467,66673,51572,45428,37417,24760,18487,7615,3561, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),7105,3752,5541,2063,2497,1862,1011,62,408,296,109, 
 收到的其他与经营活动有关的现金(万元),17210,1305,1659,2044,2246,2388,790,842,852,1579,263, 
 经营活动现金流入小计(万元),170381,117084,91667,70780,56315,49678,39217,25665,19747,9490,3933, 
 购买商品、接受劳务支付的现金(万元),44875,28999,21432,21054,16888,16087,12022,7422,7081,2159,1854, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),41682,18487,15238,11191,6600,5652,4153,2253,1163,664,302, 
 支付的各项税费(万元),19465,16413,11006,11000,9307,8508,3053,4089,1795,842,352, 
 支付的其他与经营活动有关的现金(万元),32432,28796,23649,15383,8205,7990,7077,3307,3001,1523,662, 
 经营活动现金流出小计(万元),138455,92695,71325,58628,41000,38236,26305,17071,13039,5188,3170, 
 经营活动产生的现金流量净额(万元),31927,24389,20342,12152,15315,11442,12912,8593,6708,4303,763, 
 收回投资所收到的现金(万元),42500,52000,95129,106979,36950,28000,--,--,117,0,--, 
 取得投资收益所收到的现金(万元),535,752,786,1192,1797,361,582,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,0,2,--,--,0,1,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),11264,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),54300,52752,95917,108171,38747,28361,583,0,117,0,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),24239,9869,5547,5873,6933,10577,3312,824,449,966,303, 
 投资所支付的现金(万元),48950,53219,120624,139702,33090,35070,16000,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),9,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),73198,63087,126171,145575,40023,45647,19312,824,449,966,303, 
 投资活动产生的现金流量净额(万元),-18898,-10335,-30253,-37404,-1276,-17286,-18730,-824,-332,-966,-303, 
 吸收投资收到的现金(万元),49555,1863,--,3232,1007,2510,58800,--,900,0,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),13594,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,0,0,--, 
 筹资活动现金流入小计(万元),63148,1863,0,3232,1007,2510,58800,0,900,0,--, 
 偿还债务支付的现金(万元),14838,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),14208,12171,9064,6840,6600,6600,4400,27,1420,160,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),14,851,941,--,--,9,920,--,--,--,--, 
 筹资活动现金流出小计(万元),29059,13022,10005,6840,6600,6609,5320,27,1420,160,--, 
 筹资活动产生的现金流量净额(万元),34089,-11160,-10005,-3608,-5593,-4099,53480,-27,-520,-160,--, 
 汇率变动对现金及现金等价物的影响(万元),822,-129,105,279,-58,-4,-27,12,43,-6,--, 
 现金及现金等价物净增加额(万元),47939,2765,-19812,-28581,8388,-9947,47635,7755,5899,3170,460, 
 加:期初现金及现金等价物余额(万元),18344,15579,35390,63972,55583,65530,17895,10140,4242,1071,611, 
 期末现金及现金等价物余额(万元),66284,18344,15579,35390,63972,55583,65530,17895,10140,4242,1071, 
 净利润(万元),31045,25795,11450,14311,19734,16531,12883,8816,5486,2607,717, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1827,563,523,141,344,102,34,-9,13,-8,43, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3529,2110,1868,1192,773,364,248,165,122,90,43, 
 无形资产摊销(万元),1610,1066,304,290,101,92,53,26,24,15,--, 
 长期待摊费用摊销(万元),221,141,42,9,2,40,35,36,16,16,8, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,38,0,--,--,-1,--,--,--,--, 
 固定资产报废损失(万元),72,36,--,0,--,0,31,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,0,--,--,--,0,0,-2,2, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),130,129,-445,-385,58,4,27,-12,-43,6,--, 
 投资损失(万元),-2692,-575,8483,-1134,-1001,-1062,-687,0,-2,-6,-13, 
 递延所得税资产减少(万元),-235,-693,-665,-126,-113,-18,-22,-4,-13,-3,-17, 
 递延所得税负债增加(万元),-380,--,--,0,--,--,--,--,--,--,--, 
 存货的减少(万元),-7457,-1418,348,-1191,1272,-1634,-1417,-904,-862,-360,-141, 
 经营性应收项目的减少(万元),-2996,-9918,-13051,-1401,-8267,-780,-2326,-154,-458,1101,-907, 
 经营性应付项目的增加(万元),6594,6683,12491,352,-362,-2349,4054,633,2425,846,1028, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),658,470,-1043,94,2775,153,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),31927,24389,20342,12152,15315,11442,12912,8593,6708,4303,763, 
 债务转为资本(万元),--,--,--,--,--,--,--,0,0,0,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,0,0,0,--, 
 现金的期末余额(万元),66284,18344,15579,35390,63972,55583,65530,17895,10140,4238,1070, 
 现金的期初余额(万元),18344,15579,35390,63972,55583,65530,17895,10140,4238,1070,191, 
