 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),305269,278952,271991,275836,252714,224915,209176,200814,175050,155966,150240,124722,107754, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到的税费返还(万元),89,--,--,--,--,--,--,--,--,0,--,4,9415, 
 收到的其他与经营活动有关的现金(万元),2934,1675,1419,496,3106,798,1619,4236,13756,6314,12215,14894,9065, 
 经营活动现金流入小计(万元),308291,280626,273410,276332,255820,225713,210795,205050,188806,162280,162454,139619,126234, 
 购买商品、接受劳务支付的现金(万元),122631,98728,83972,74090,63851,55484,62589,57222,53103,49586,52385,24652,22006, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),68896,60783,56206,51874,50666,47706,42289,40582,33989,29133,26814,19876,15064, 
 支付的各项税费(万元),3593,3812,6362,10703,13167,10744,9017,6672,5075,3909,5181,4357,6799, 
 支付的其他与经营活动有关的现金(万元),11316,10997,8391,7590,8396,8651,7975,8014,5137,5998,9236,4257,6571, 
 经营活动现金流出小计(万元),206436,174319,154932,144256,136080,122584,121870,112490,97304,88625,93616,53142,50440, 
 经营活动产生的现金流量净额(万元),101855,106307,118478,132076,119740,103129,88925,92560,91502,73655,68838,86477,75794, 
 收回投资所收到的现金(万元),292109,290356,282883,--,1,2274,--,8422,--,3150,3160,815,1318, 
 取得投资收益所收到的现金(万元),14453,22124,10902,1373,3270,1531,593,429,317,534,--,52,5, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),145,541,544,584,1147,544,66,10,32,91,10,6,6, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到的其他与投资活动有关的现金(万元),17791,12899,11171,10643,11530,12814,19238,118751,92216,2406,4304,3366,3432, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 投资活动现金流入小计(万元),324498,325920,305500,12600,15948,17164,19897,127612,92565,6180,7474,4238,4761, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),93696,79578,53858,46537,63700,65461,112976,222588,195594,76688,107550,103868,60030, 
 投资所支付的现金(万元),302980,--,492898,130790,3929,13987,980,7820,5631,3011,196,8287,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
