 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),212888,184696,195279,170468,130573,118555,92322,65699,46125,42836,34782,28415, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),483,589,906,856,0,1080,63,117,303,30,0,0, 
 收到的其他与经营活动有关的现金(万元),6203,8718,16176,5744,6727,3045,7715,4309,3967,2033,2220,538, 
 经营活动现金流入小计(万元),219574,194003,212361,177068,137300,122679,100099,70125,50396,44900,37003,28953, 
 购买商品、接受劳务支付的现金(万元),98134,107785,108229,106170,92043,81770,64246,45497,26446,19638,17212,15790, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),77647,79950,62228,47983,37332,25570,14623,13702,14435,13250,11704,9109, 
 支付的各项税费(万元),13040,13175,12103,10271,4913,4267,5464,4129,2641,2657,2299,1247, 
 支付的其他与经营活动有关的现金(万元),23527,16497,18285,11394,13045,9899,9670,5265,5102,1908,1377,2167, 
 经营活动现金流出小计(万元),212348,217407,200844,175818,147332,121506,94002,68592,48624,37453,32592,28312, 
 经营活动产生的现金流量净额(万元),7226,-23404,11517,1250,-10032,1173,6097,1533,1772,7446,4411,640, 
 收回投资所收到的现金(万元),22619,14932,21444,5689,1503,--,--,--,--,0,0,97, 
 取得投资收益所收到的现金(万元),3131,129,126,85,--,--,30,30,30,29,115,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),23,42,27,5,0,8,9,7,38,3,18,4, 
 处置子公司及其他营业单位收到的现金净额(万元),-2311,4889,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,11780,--,--,9524,--,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),23461,31773,21598,5779,11027,8,39,37,68,32,133,101, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),54352,22005,35100,37264,12742,14045,15454,8012,1227,1168,3633,6398, 
 投资所支付的现金(万元),15379,30111,27265,62619,1100,2980,47,1000,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,34561,--,3331,48468,3656,--,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,9424,11880,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),69731,86677,62365,103214,71734,32561,15501,9012,1227,1168,3633,6398, 
 投资活动产生的现金流量净额(万元),-46270,-54904,-40767,-97435,-60707,-32553,-15462,-8975,-1160,-1136,-3500,-6297, 
 吸收投资收到的现金(万元),2417,--,17117,9597,--,4924,2225,77613,225,0,0,3300, 
 其中：子公司吸收少数股东投资收到的现金(万元),2417,--,--,--,--,--,2225,--,--,0,0,0, 
 取得借款收到的现金(万元),366290,408186,353065,347296,132443,44030,16048,17100,15100,13600,12000,17800, 
 发行债券收到的现金(万元),--,90000,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,7950,--,--,--,--,--,0,0,0, 
 筹资活动现金流入小计(万元),368706,498186,370182,364843,132443,48954,18273,94713,15325,13600,12000,21100, 
 偿还债务支付的现金(万元),389515,294318,302779,245934,67329,18245,15500,15950,12850,14750,11750,10300, 
 分配股利、利润或偿付利息所支付的现金(万元),22550,18493,18308,13508,6819,3103,2149,1866,607,2588,2565,918, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),1040,1911,5450,3000,--,--,--,--,--,0,0,0, 
 筹资活动现金流出小计(万元),413105,314722,326537,262442,74148,21348,17649,17816,13457,17338,14315,11218, 
 筹资活动产生的现金流量净额(万元),-44399,183464,43646,102401,58295,27606,624,76897,1868,-3738,-2315,9882, 
 汇率变动对现金及现金等价物的影响(万元),11,-12,9,2,-0,-2,-0,-3,-3,-0,-2,-76, 
 现金及现金等价物净增加额(万元),-83432,105144,14404,6218,-12444,-3776,-8742,69451,2478,2572,-1406,4149, 
 加:期初现金及现金等价物余额(万元),187543,82399,67995,61777,74221,77996,86738,17131,14653,12081,13487,9338, 
 期末现金及现金等价物余额(万元),104111,187543,82399,67995,61777,74221,77996,86582,17131,14653,12081,13487, 
 净利润(万元),22524,32467,24206,22942,19900,13714,10538,8103,5274,3993,2538,3000, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),7584,7508,2487,2077,1861,500,176,299,148,-11,97,12, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5147,5324,3986,2752,1675,1241,1284,1260,1190,1189,1004,468, 
 无形资产摊销(万元),15968,11922,8267,5150,4253,2584,358,32,18,4,4,4, 
 长期待摊费用摊销(万元),636,808,687,374,149,127,79,27,20,20,8,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-11,--,10,34,14,3,2,-0,-31,1,0,4, 
 固定资产报废损失(万元),13,10,--,--,--,--,--,--,--,0,0,0, 
 公允价值变动损失(万元),-17,3,-6,2,-5,-6,-4,-1,2,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),18484,15895,11360,8824,3659,1435,949,669,610,739,798,269, 
 投资损失(万元),-5532,-5469,-2641,-202,-524,24,6,-56,-47,-32,-117,-16, 
 递延所得税资产减少(万元),3,-2,3,-1,56,-41,46,18,93,-174,0,0, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存货的减少(万元),12347,-23316,-8774,-41462,-35524,-10539,-2370,-570,-489,-41,-292,-435, 
 经营性应收项目的减少(万元),-38305,-91005,-55517,-22040,-20755,-13676,-6920,-10640,-6018,1798,319,-2782, 
 经营性应付项目的增加(万元),-34385,26047,26800,17633,12773,5316,1082,2390,1003,-42,52,116, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),2769,-3597,650,5166,2436,491,871,--,--,0,0,0, 
 经营活动产生现金流量净额(万元),7226,-23404,11517,1250,-10032,1173,6097,1533,1772,7446,4411,640, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),104111,187543,82399,67995,61777,74221,77996,86582,17131,14653,12081,13487, 
 现金的期初余额(万元),187543,82399,67995,61777,74221,77996,86738,17131,14653,12081,13487,9338, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),-83432,105144,14404,6218,-12444,-3776,-8742,69451,2478,2572,-1406,4149, 

