 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),120284,89292,59886,43817,35443,28772,22354,17579, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),6661,5638,4269,3235,2980,2260,2097,1856, 
 收到的其他与经营活动有关的现金(万元),839,394,676,404,338,473,563,342, 
 经营活动现金流入小计(万元),127784,95324,64830,47456,38761,31505,25014,19778, 
 购买商品、接受劳务支付的现金(万元),4332,3672,3891,2450,1641,1659,849,875, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23593,20593,16931,12348,9552,8074,6643,5389, 
 支付的各项税费(万元),10502,8591,6454,4714,4262,3129,3075,2289, 
 支付的其他与经营活动有关的现金(万元),69382,46812,25273,17777,14402,12033,9911,7634, 
 经营活动现金流出小计(万元),107809,79667,52548,37289,29858,24895,20478,16187, 
 经营活动产生的现金流量净额(万元),19975,15657,12282,10167,8903,6610,4536,3590, 
 收回投资所收到的现金(万元),87019,695868,399544,9780,--,--,--,--, 
 取得投资收益所收到的现金(万元),226,2168,992,522,59,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,1,0,1,1,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),253,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),146119,31,3797,10677,814,175,39,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),233617,698068,404335,20979,873,176,39,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4206,3103,1143,7458,3015,528,102,1078, 
