 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),716883,949567,1411923,995998,854960,708543,468902,386818,337934,165908,157171,159236, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,0,216,49,407,69,161,209,529,4700,0,0, 
 收到的其他与经营活动有关的现金(万元),24523,22995,46764,51620,46628,29262,24284,9213,15966,7485,1191,9561, 
 经营活动现金流入小计(万元),741406,972562,1458903,1047666,901994,737873,493346,396240,354429,178092,158362,168797, 
 购买商品、接受劳务支付的现金(万元),327562,647589,1047891,645069,609165,382717,204943,128976,92995,46081,47350,32369, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),169519,152366,145169,142063,138024,128400,91322,76122,70373,25071,24392,19539, 
 支付的各项税费(万元),38039,29356,32456,37516,42531,45172,45249,50702,35082,32469,27177,21127, 
 支付的其他与经营活动有关的现金(万元),17724,22815,26748,29949,29361,20213,21925,17455,11793,7229,3447,12883, 
 经营活动现金流出小计(万元),552843,852126,1252264,854596,819081,576502,363439,273255,210244,110850,102366,85919, 
 经营活动产生的现金流量净额(万元),188563,120437,206638,193070,82913,161372,129907,122985,144185,67242,55996,82879, 
 收回投资所收到的现金(万元),201126,345426,205984,151962,173530,157589,130694,180839,6759,14073,2500,0, 
 取得投资收益所收到的现金(万元),23969,30590,8056,13321,10509,14114,16465,9269,14436,16306,18225,18235, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),13,5769,2268,312,29175,13691,3106,7574,13963,4050,166348,8004, 
 处置子公司及其他营业单位收到的现金净额(万元),4220,--,--,--,--,58570,--,1455,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),82712,70145,92467,19894,16547,--,--,--,--,0,0,8369, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),307820,451930,308775,185490,229762,244111,152608,199136,35157,34430,187074,34608, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),48933,41532,55580,101340,82729,91898,86347,195072,130613,77561,116630,86138, 
 投资所支付的现金(万元),360007,320656,239076,183239,134243,177794,107836,417166,89633,49846,49741,74428, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,4896,--,--,189,593,27,--,59226,0,7376,0, 
 支付的其他与投资活动有关的现金(万元),39125,75311,54790,69591,19894,15000,--,--,--,0,9710,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,1285,--,--,0,0,0, 
 投资活动现金流出小计(万元),452286,442396,349446,354169,237055,285801,195496,614454,279472,127407,183456,160566, 
 投资活动产生的现金流量净额(万元),-144466,9534,-40671,-168680,-7294,-41690,-42888,-415318,-244315,-92977,3617,-125959, 
 吸收投资收到的现金(万元),--,500,360689,5830,6427,20490,400,800,279912,375,140,1939, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,500,980,5830,6427,--,--,--,--,375,140,0, 
 取得借款收到的现金(万元),607062,752394,219589,248471,445152,265037,206983,298645,169389,325567,93540,97050, 
 发行债券收到的现金(万元),250000,107000,300000,280000,100000,--,16000,534900,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,980,4007,1135,1865,684,5819,53027,11806,1746,2992, 
 筹资活动现金流入小计(万元),857062,859894,881258,538308,552714,288530,224067,840163,502327,337748,95426,101982, 
 偿还债务支付的现金(万元),959197,822873,610043,431402,526969,349133,176700,371722,94826,238011,100102,115088, 
 分配股利、利润或偿付利息所支付的现金(万元),95659,87141,90457,79807,93996,87683,102795,67357,95841,37217,40718,30654, 
 其中：子公司支付给少数股东的股利、利润(万元),17018,8161,7764,9023,8587,8689,10190,30666,946,1333,4090,890, 
 支付其他与筹资活动有关的现金(万元),2613,1884,4270,3706,333,384,5186,211247,11683,1702,0,1061, 
 筹资活动现金流出小计(万元),1057469,911899,704770,514915,621299,440231,284681,650326,202350,276929,140820,146803, 
 筹资活动产生的现金流量净额(万元),-200407,-52005,176488,23392,-68584,-151701,-60615,189837,299977,60819,-45394,-44821, 
 汇率变动对现金及现金等价物的影响(万元),19185,-22994,22261,403,-231,-35,-23,-70,-115,27,-433,-147, 
 现金及现金等价物净增加额(万元),-137125,54971,364716,48185,6805,-32055,26382,-102566,199732,35110,13786,-88048, 
 加:期初现金及现金等价物余额(万元),692580,637609,272893,224708,217392,249447,223066,325632,126027,67001,53215,141263, 
 期末现金及现金等价物余额(万元),555455,692580,637609,272893,224197,217392,249447,223066,325758,102112,67001,53215, 
 净利润(万元),68198,57429,61268,56914,60567,78197,68476,75746,81315,58321,72924,58626, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,3366,-438,4309,1901, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),--,5993,594,-1,163,34,118,--,-32,-37,5284,-141, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),89810,77484,74494,71719,68648,64296,59631,59767,51501,26336,22146,19922, 
