 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),761736,851468,633445,113917,75505,26559,20559,19202,19199,13344,11950, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4823,5876,7204,--,559,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),22160,27639,30471,8758,2650,379,1074,1094,228,898,1760, 
 经营活动现金流入小计(万元),788719,884984,671121,122675,78714,26938,21634,20296,19428,14242,13710, 
 购买商品、接受劳务支付的现金(万元),478096,513774,334335,72163,69919,12930,9572,7676,5373,3218,3618, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),198911,170317,123673,5696,5255,5732,4779,4662,4217,2308,1752, 
 支付的各项税费(万元),54936,52895,51550,10648,11599,1634,2678,2763,2962,3542,2120, 
 支付的其他与经营活动有关的现金(万元),69774,67559,46073,14335,14706,5735,3146,3616,3879,4576,2665, 
 经营活动现金流出小计(万元),801718,804545,555631,102841,101479,26031,20175,18717,16431,13644,10156, 
 经营活动产生的现金流量净额(万元),-12999,80438,115490,19834,-22765,907,1459,1579,2996,599,3554, 
 收回投资所收到的现金(万元),256576,478997,19674,23130,4000,--,2000,--,--,--,--, 
 取得投资收益所收到的现金(万元),28198,10307,1030,106,104,90,203,93,31,6,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4513,583,1270,--,50,10,12,6,0,17,318, 
 处置子公司及其他营业单位收到的现金净额(万元),150770,--,--,125,530,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,989,2165,--,1862,675,322,90,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),440058,489887,22963,25526,4684,1963,2890,420,121,23,321, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14070,19385,16844,222,3112,9096,12311,9687,4968,903,681, 
 投资所支付的现金(万元),121104,226719,725662,76334,3830,1355,2600,--,555,263,500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),7300,72290,140067,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,1449,--,800,17,1046,386,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),142473,318393,884023,76556,7742,10467,15957,10073,5523,1166,1181, 
 投资活动产生的现金流量净额(万元),297585,171494,-861060,-51030,-3058,-8505,-13067,-9653,-5402,-1143,-860, 
 吸收投资收到的现金(万元),214,300,601367,5600,--,--,--,25250,--,6267,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),187,56,106290,5600,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),199251,62285,282863,137207,40825,24437,23240,18900,11600,7770,7070, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,51233,156743,1000,7760,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),199465,113819,1040972,143807,48585,24437,23240,44150,11600,14037,7070, 
 偿还债务支付的现金(万元),220727,109015,180820,16374,21004,23257,24070,15200,11400,4940,7500, 
 分配股利、利润或偿付利息所支付的现金(万元),47560,37987,13784,10546,5854,553,2841,447,258,2696,1466, 
 其中：子公司支付给少数股东的股利、利润(万元),1359,1058,5,4156,4050,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),126405,111914,30168,24586,2111,55,264,550,--,--,--, 
 筹资活动现金流出小计(万元),394692,258916,224772,51506,28969,23865,27175,16197,11658,7636,8966, 
 筹资活动产生的现金流量净额(万元),-195227,-145097,816200,92302,19616,572,-3935,27953,-58,6401,-1896, 
 汇率变动对现金及现金等价物的影响(万元),2680,-3680,2029,--,--,-42,-11,1,-10,--,--, 
 现金及现金等价物净增加额(万元),92039,103156,72659,61106,-6207,-7068,-15554,19880,-2474,5856,798, 
 加:期初现金及现金等价物余额(万元),293146,189991,117331,23108,29316,9109,24663,4783,7257,1400,603, 
 期末现金及现金等价物余额(万元),385185,293146,189991,84214,23108,2041,9109,24663,4783,7257,1400, 
 净利润(万元),175939,145991,113315,29911,21316,1670,2964,5417,5063,3546,2499, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1039,13717,10018,2289,2090,930,846,736,5,111,89, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6898,10988,8257,380,560,1688,1345,903,699,512,454, 
 无形资产摊销(万元),5123,9654,10344,153,184,124,110,78,23,15,15, 
 长期待摊费用摊销(万元),4627,7383,2065,544,666,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-3377,97,-835,0,1,9,7,5,2,40,191, 
 固定资产报废损失(万元),52,359,--,0,1,--,--,--,--,--,--, 
