 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),52059,58283,25856,22819,24258,24311,19853,23104,17849,10231,6929, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2062,1939,1006,912,974,847,964,959,542,320,331, 
 收到的其他与经营活动有关的现金(万元),2187,3047,3777,3266,4135,3764,1560,1329,479,663,545, 
 经营活动现金流入小计(万元),56308,63270,30639,26996,29367,28922,22377,25392,18870,11214,7805, 
 购买商品、接受劳务支付的现金(万元),18266,27211,7264,6073,7402,6645,5049,8167,6263,3508,2880, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),14932,14093,5861,6795,6557,5309,4336,3601,2141,1279,1040, 
 支付的各项税费(万元),6871,6426,4064,3562,3384,3820,3754,3660,2179,1075,756, 
 支付的其他与经营活动有关的现金(万元),8883,7077,3314,2904,2851,2811,2098,2244,2013,1144,1032, 
 经营活动现金流出小计(万元),48952,54806,20503,19333,20194,18584,15237,17672,12596,7007,5708, 
 经营活动产生的现金流量净额(万元),7356,8464,10136,7663,9173,10337,7140,7720,6274,4207,2097, 
 收回投资所收到的现金(万元),--,--,--,--,29,--,--,--,622,1886,51, 
 取得投资收益所收到的现金(万元),72,756,126,695,569,203,--,--,0,1,10, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),222,23,5,--,5,4,--,2,306,3,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),24268,54995,13094,14336,32500,13000,--,--,4159,--,307, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),24562,55774,13225,15031,33102,13207,0,2,5087,1891,371, 
