 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),110140,65680,57325,52167,56451,53813,48110,48382,40825,33849,42988,39422, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),4595,--,--,--,123,364,197,36,32,14,0,70, 
 收到的其他与经营活动有关的现金(万元),923,460,562,494,674,1016,1906,1980,83,221,277,5992, 
 经营活动现金流入小计(万元),115658,66140,57887,52661,57248,55193,50214,50397,40940,34083,43265,45484, 
 购买商品、接受劳务支付的现金(万元),88603,68793,29015,29504,37399,36081,26341,28446,28033,17349,35708,28107, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),11961,8578,5855,5068,4725,4119,2899,2831,2343,1970,2362,2062, 
 支付的各项税费(万元),4369,3647,4128,2691,2338,2586,2454,3160,3051,2728,4221,510, 
 支付的其他与经营活动有关的现金(万元),5287,5113,4002,3929,4299,4309,3016,3142,2404,1811,2248,2102, 
 经营活动现金流出小计(万元),110220,86131,42999,41193,48762,47096,34710,37578,35831,23857,44539,32782, 
 经营活动产生的现金流量净额(万元),5438,-19991,14887,11468,8486,8098,15503,12819,5109,10226,-1274,12702, 
 收回投资所收到的现金(万元),196493,172463,149880,164820,149935,9100,58720,2000,--,0,0,0, 
 取得投资收益所收到的现金(万元),--,210,--,500,--,35,360,9,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,--,212,41,26,55,21,104,29,99,8,163, 
