 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),350123,340221,297354,237478,163938,129510,97422,86617, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),7274,6617,4794,4002,3495,3378,2797,3015, 
 经营活动现金流入小计(万元),357397,346838,302148,241480,167433,132887,100219,89633, 
 购买商品、接受劳务支付的现金(万元),311772,290084,252960,186821,120949,97938,77423,62781, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18839,17234,14102,11449,9621,7675,6123,5360, 
 支付的各项税费(万元),9342,9370,10179,6635,6871,5534,4862,3035, 
 支付的其他与经营活动有关的现金(万元),6274,8301,5795,5657,5285,4984,3160,4589, 
 经营活动现金流出小计(万元),346226,324989,283036,210563,142726,116132,91568,75765, 
 经营活动产生的现金流量净额(万元),11171,21849,19113,30917,24707,16756,8651,13868, 
 收回投资所收到的现金(万元),33319,100100,45000,2,--,--,5615,--, 
 取得投资收益所收到的现金(万元),2429,3613,3436,1736,606,1232,1517,721, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),32,8,299,310,19,17,1,4, 
 处置子公司及其他营业单位收到的现金净额(万元),5881,2176,--,--,--,3844,--,2500, 
 收到的其他与投资活动有关的现金(万元),738,6175,4376,1498,1310,1695,1076,3366, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),42488,112370,54179,6578,6811,11748,10764,9724, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),17150,20241,16914,15689,6083,7570,10974,4284, 
 投资所支付的现金(万元),16298,71720,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,161,--,16940,480,437,14355,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,300,--,3815, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),33447,92122,101914,33421,10936,12655,30299,16262, 
 投资活动产生的现金流量净额(万元),9041,20248,-47735,-26843,-4126,-907,-19535,-6538, 
