 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),295065,240409,183800,137605,74861,47924, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),700,572,3072,360,227,--, 
 收到的其他与经营活动有关的现金(万元),2207,3031,969,744,1304,392, 
 经营活动现金流入小计(万元),297973,244012,187841,138708,76392,48316, 
 购买商品、接受劳务支付的现金(万元),215882,199338,135284,108057,63350,41502, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20421,17354,13118,9260,5331,3981, 
 支付的各项税费(万元),13842,11141,15593,6350,2055,2260, 
 支付的其他与经营活动有关的现金(万元),10929,10073,9026,5288,4531,1194, 
 经营活动现金流出小计(万元),261075,237906,173021,128954,75268,48937, 
 经营活动产生的现金流量净额(万元),36898,6106,14820,9755,1124,-621, 
 收回投资所收到的现金(万元),74200,--,--,--,3000,--, 
 取得投资收益所收到的现金(万元),798,--,--,4,55,8, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),141,126,1,28,4,23, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),464,85,625,3945,1396,543, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),75603,211,625,3977,4455,573, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14453,18900,19008,11345,6483,3464, 
 投资所支付的现金(万元),104700,--,330,245,1987,3285, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,1474,--, 
