 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,-706116,614271,-987361,-809984,-291602,251567, 
 收取利息、手续费及佣金的现金(万元),1561591,1486555,1495280,1913713,918293,576669,440319, 
 拆入资金净增加额(万元),--,464000,707600,-130000,-143600,392000,110000, 
 回购业务资金净增加额(万元),559429,--,--,--,1624375,447315,392519, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),91066,306866,462038,408157,338812,108046,17689, 
 经营活动现金流入小计(万元),4410772,1551305,3775460,4060335,4311317,1232429,1032899, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),286682,316247,263563,292662,123862,80309,73572, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),416624,426718,431009,366197,171598,150335,133015, 
 支付的各项税费(万元),164622,245151,240141,331343,166000,95921,66718, 
 支付的其他与经营活动有关的现金(万元),274973,499933,329125,278947,228486,119457,244746, 
 经营活动现金流出小计(万元),3960450,6130232,3292454,2411948,2407669,1971549,518051, 
 经营活动产生的现金流量净额(万元),450322,-4578927,483006,1648387,1903647,-739120,514848, 
 收回投资所收到的现金(万元),15954,243,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),242,694,--,--,352,494,264, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),28189,43984,66,132,349058,1272,70, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),44385,44921,66,132,349410,1766,-512174, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),17287,25823,26209,28201,19377,14832,11420, 
 投资所支付的现金(万元),23635,1525,7050,3000,39540,5025,5668, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),18631,31760,26589,46841,--,558213,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),59552,441871,1729492,412537,58917,578070,17089, 
 投资活动产生的现金流量净额(万元),-15167,-396950,-1729426,-412405,290493,-576304,-529263, 
 吸收投资收到的现金(万元),220403,42557,658983,500000,--,6750,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),3603,4,7110,--,--,6750,--, 
 取得借款收到的现金(万元),2297940,458910,289260,533495,79000,250000,--, 
 发行债券收到的现金(万元),7762422,7820193,1931678,4055106,1036742,790000,--, 
 收到其他与筹资活动有关的现金(万元),--,--,9617,--,--,--,--, 
 筹资活动现金流入小计(万元),10280765,8321660,2889538,5088601,1115742,1046750,0, 
 偿还债务支付的现金(万元),10280809,5127960,2860569,2942764,250000,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),473877,338192,201755,124156,71490,61387,10000, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,221,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),10383,20324,1742,18704,--,1500,--, 
 筹资活动现金流出小计(万元),10765068,5486477,3064065,3085625,321490,62887,10000, 
 筹资活动产生的现金流量净额(万元),-484304,2835183,-174527,2002976,794251,983863,-10000, 
 汇率变动对现金及现金等价物的影响(万元),9245,-17888,8910,3151,391,-296,-80, 
 现金及现金等价物净增加额(万元),-39904,-2158581,-1412036,3242109,2988782,-331856,-24495, 
 加:期初现金及现金等价物余额(万元),5092481,7251062,8663098,5420989,2432207,2764063,2788558, 
 期末现金及现金等价物余额(万元),5052577,5092481,7251062,8663098,5420989,2432207,2764063, 
 净利润(万元),310343,406165,531322,865185,339819,177787,134218, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),--,7634,-167,15488,-15881,17584,6253, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),12194,12313,10822,7975,6577,6182,6460, 
 无形资产摊销(万元),5791,4731,3716,3634,2992,2286,1930, 
 长期待摊费用摊销(万元),6976,6476,6010,5342,4900,3904,3420, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-23,-47,-25,-68,-14,-640,-55, 
 固定资产报废损失(万元),1,25,--,--,--,0,0, 
 公允价值变动损失(万元),-98885,514,44976,-438,-33724,11317,-11738, 
