 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),248082,218223,164160,142983,129035,106028,88742,92773,65714,54993,55212,43065, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),9726,7650,2567,2448,2631,4939,4003,4109,2016,1286,1484,1404, 
 收到的其他与经营活动有关的现金(万元),10077,13911,7694,7354,4696,4794,5590,2832,1163,397,122,324, 
 经营活动现金流入小计(万元),267885,239785,174421,152786,136362,115761,98335,99714,68892,56675,56819,44792, 
 购买商品、接受劳务支付的现金(万元),205537,136483,111587,88444,86399,71483,66343,79163,49748,38459,40050,35547, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),29408,26312,21055,17738,16894,14080,11484,9705,6179,4694,4581,3031, 
 支付的各项税费(万元),17711,12895,10885,7484,6206,5651,3753,3977,2628,2202,1039,560, 
 支付的其他与经营活动有关的现金(万元),24198,24146,19052,15511,13129,13402,11246,7840,5819,3978,3372,3224, 
 经营活动现金流出小计(万元),276854,199836,162579,129177,122629,104615,92825,100686,64373,49334,49042,42362, 
 经营活动产生的现金流量净额(万元),-8969,39949,11842,23609,13733,11146,5509,-972,4518,7342,7776,2431, 
 收回投资所收到的现金(万元),74300,151800,209140,221026,102903,46042,--,650,--,0,0,0, 
 取得投资收益所收到的现金(万元),1135,1273,1555,2908,1602,1043,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),24,24,--,--,20,1,30,8,--,6,0,332, 
 处置子公司及其他营业单位收到的现金净额(万元),1,--,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),75460,153098,210695,223934,104526,47086,30,658,0,6,0,332, 
